p,q,g
127575843861326352898784953936982709766999839010103059184649522154859724548104205736220031301046097690443961304003450998988985530229174135001287834791601996675774492964043906408328412750893573859006993278215652871692931758004792585154039804591306746362019313085029287473717103536839971211490279361963869764487,1037175372544771606686138383624842339553644181711,51425348289620204158839268782966005853430159945112222522850492194045834352527902400069502304202273225141279613742339397531969888516260358631399117319871847039530110963444615226106021565636839302685106943494698426903515738787088049637474174684908519762287612745729798748585265967331420488002153991579231868460
136449700914783573984841292308864061832623995679287115677839922671416981612078672093727343965226601005429576422214637828302484233447606968504887500060372898385366135936005713409585696952970430083272352653125908490194292201594226168855009929522761442104910010787435166615244300868219898081885905115968640020193,1109318700911330725739609313955129633156133924377,51597008184419474972278362976627636542317045317018371807908724709644843782515953516541429757789915628849964898726187208149847250272954199199497849051563595973077913266544054330377277297244535546065972445030232922714391877188162817543601412919274441059551534782620790587475662954531850120326336953395177344133
123133761262055378605596987894085364798042575034416230145665156902494774461305710571573269388245763957836515168868092771000971006933302943408199494166007581584623420118048799630776602526236643084124856134843606973993815295409139902732275998693214782974561784675106987406309431527967180872578720201306175927853,125132725800967604629554812446697281222057135403,24098907823730305849855627575130663762218959140465391670950557410523106805121213240144995213361974658302791568676358955963119245393468697600288997141263907187526975500606170798954334458714283482413570876140506236702124046416690989753279863951958678897911076997770872359199480357420882619598419190072240795007
159323989429758802822228754911675058370351815141478697761557637601310385070661584858988636392293187152494239769739850636838212039923672064294015992990330670944469439386909610896381521993803530226423470139755317250774547190359808711994433626630371362578024644487122028706422857735053129725293362430401943223369,1295283755063780430395319550888643337897198472921,60474165981885049909417055396746134448976305860785513192675618552083825387192665797769499844703659618524110320529421777670534217526437654079889505575647218613203042057782665115305999615517102582927610587889630925337737585732822939736375398043986522894069001980049020681912263340957809765469347019049148930311
140588715106309771282133806807822534429487441863606731743918290435806522616919549731990272622604850411038217703459482706142348570227990741454721409611569378896367617903501173989477197083293311593370290399415202181975449322088123078410555423648659148061442143883126843034918745629463725395475001444424816753059,571484179734202611726254875357330269489628377877,133416332042510775821050296765080703468220957016540369446338721156082211659989987286243551790140707648842675718987764600289065366558181873431859877875183096725627368061934527410777219868082463482137215130734486721587510547553045413246048258198861284291008909974789552130593801705010144398445563878276319389505
140620012349043646148348658623921317623523083545329855038691630275218985353734845961644189808734644127650682447287757629967356999892211077515503720654431273312433959953594445857205890022145462908400224201225889137453941324509428614344028326330012270467118729983017759818387279122343375463757845859696724052861,1143222802068270879006221814186834931874233247051,24817456664619988863363548879704900129493355452568816090332684783607919948771065222645112949024935386165545609907834095060428971795306964363684965631394002842636386834064846500469594592014222143002157713178677666650078806716938217342299484233661995880597272518675994693827144630338188539700636276931360285844
113586004087563972668873613179544407998243018257392890377805927224241898878271955902209650276919503620773736899904186361081763035716421595165243765776156351097889634715207117325943379707734280167349979256212108025526567089448089880101988288312332843236075731046714066473395824771338725917416315521404039895563,461719877916104057638000602478413625907901458167,6796113265894567324379093161531367095232555028003712807548922043659293444024015567936958825936426926508131828240840493992924671023415152629811301106416608114586406675868369994834425191948946123365610093789237023649558809486566563653546682255694126373657816742994900132949763340839674388018319079365414117575
153787943252553054544935547046863500976263412562363561537159689776172923852169661911287609503829558982294189683450545286000697848760387973514094152880722569727097373410159528422246605182874135725268892139636521583660950570645196117562110671786706211265998861728935361793967731294452977794687245569610954469471,625138202139745585763320721451994765110791243359,4611304374823437376565415660593071020821720551949319980849689098055096287689881664629783207383512605976810010692023062939413370067873022497797487981812438092887933528506983249591018343889427208591492415967238280146851432574328721060999348097474631882136492647926800819193405304664870971216168972462586985586
176556927377696628681600229473591332838584485775256996425236806638981693329788372154746021487744972028196120070595863025631194611942663868856003309499646705735178204369143758783617582000853847826470243022601458382144378656914866662378765908088769528206426845073143962392415798317185971457886414016284502930643,1435385347145912728113855053130130536785725305349,161863521997848363357348733436466590079404284932282338350742188542376009526754315402541446384904609592159407407076188491890921704579771245795612948100123037491815265245733676507167277037441212049218924792203211716662292788390106078971496305269786271713394903428449476706613101369438465093176929751389841756414
153064471079373534250803093754227936396094603396765726457407247248424678252014949184906491852285482018263525128610266942874538147672019077742809761197210798307823637356553492755986731424371932140846724823714302128827281926100492463287933071410928857175187966438990088907351804969557311154841704515752140064481,1244394667596182328520378144172690428320360150097,133993576542770243603920680863488620832517622982528745703069518762564692058503866204955220497278376184419295710567800623277997843915331601488924194542644536511420363951181476803414057256336615271299532592622507292713645776089874917221423417302907874306007870860620843258758121989357109569601328304611460253382
116751060279137927177700521607680619252297339544283312317471464716516215753320992652757377999671809351111161907716631725663901850731054049722054641788569550475415800304033113238077108752127495189527395803845149788276507961089274332603279266703289160282630458488543211867700842202645679516862189355685385055549,118646407477066158457895138917004987163170840431,42951310727192931969095163129386088880323283582485901403627906725789294364426276703200060475178548711614456069548173607566377297984798376798687589458448180188716127149659937990511374386678868433743373016999287107324094283588571724156655594144377289435327294660474649934710506783781802345560375133424082945571
96279095121242131861743144060525407395581516404384900117311799551477774059819392727776002020038150155468665500583208789891014713706318642026979657872223480701513456950114914287256687080449199004036158229743052997257655754111271972070542981190906198498341425750322898020183220626897319059010980139816134539333,391368394392878857914816482995854880043226811823,91979737843745336013481167089217320889047386670893579116088051179609340969064599155925483958100740198365915539298205006115523803679485155925797306397145320748818592279495658883174665747436462246165982974049287360796666000365993718675298119298819040073790476547078202160695945693627776643576076020751142027588
97690187400123685849271949102000202667147546618566111594517791791319588939706406183445515518088507210864045518120746723936319399194781607524822945002303050044258946981220896187395471554115090857825010718771934288093980761529984302087761712667900561128181631008647382231583325909192188792809964112661132536773,397104394703544608535323546617341240289760234179,47031574657344769997026451818748907021903903404445858971586429661393483940456885886614458935601553815144575322546748930689096939662812375176847955374114609187479602142169576630294972271036355175197549237953552600939668524963868073075661271264180658671266780521390619645815396890840579512753064418802836811761
108515676916503664994080198236737097382541890397484679015782059453981099086727249503783864262881348186702964694794358323885205444319206214714745014041014718123625856448841787149792512340723313875171509203884620077611655349888500467714869859038368986002494254775458927197472826700711152696935706710458815346119,441109320645228252898966901660945474988428835247,64962187624679922202072310180429576605084014911884471688242243815692652402595897267181217964114313257376290549477001901898666283870496404381769803825759933662610043089810992375514134872608669267362544657907447929092355470296037711403572216589144135279523759755134836512799314457323196852370942339004219532965
123564391253021469210571304016447524664579878619825157809293460254163561965521948757315033897039805529339009824790599493710596240713198575937575656484449041857969237794134030174165294488848405680908967728469399702185426188168402959250041113124943564099765623615271854921087099962832307279410300796103454073663,1004562773423053692964401358484768115194846335927,108308774603626151054785751945424086966916120382190738361999130708849995984789747857189045230093952164615621740965681301568391607971303612673922876407471998147117535567855384978144879868170013716677461735520721045656257635932819696725362079427619812251818637800541708275960537871837809590851716425669232169169
162842865672407305908771126937548941169961410214548555886316499874992988554668669108855073504261205742065583993148525234597176985642320600311884185632443144649417292373307177396893674589787372719830166740304050978002689644914877365254023280334840883980523309682565228560059184332602095150837342925805225884963,1323891771028582397361996359412426657279838121723,95469134039814763991615321544932864590732346166025271646939097492033963361037012195554905713760488488499000446852188911781083209828678536499991598637533230985984246874399090465565636882385717076035262343010127312142708119297645324372799856351464083399153345011299198811841236965365749312634824062991614207509
174456230026596552790722898704974135395704028715335437606972720011469447154122652522920803971082234168874694849597114916246808195173987853036610497875740675609413066721498842181048009856179430833216966193926606405008461574612022371330218713994455196172972442843450177309062449868283270855961465766805537957007,1418306945061429082478045105073595258040013414887,12788260182975255139285334497927080135714724490732584883431778433017879788096551330384974295367006043573114337334820741275646539072077954927629814185771538957224418194505747687907648100757536865144699128092540697064285036758402920096794136476456757689471202484223084626082604649548299896546833740996228124498
161921250577999987514289379556369904331071326178439595049891978532584001228798792958491823564635205085375786921954371085725596876818220806071852447516239811199786443966389807047922724041155232175752026379015707695272731874048626511931490057488564348061307148840158668051343981706010784819967640050281822052203,658199578807812253735355202424501513496192727589,95288290544827022339145432864679232274401267778027757986122966441299469706941251494775336590743180923711000594989211074789517050299684436104385389614513618364561791332070114455338420054899208266167122771097864965199415309619081946455825351241910055928760199477687788197948138995527956078049296287433484973510
97219871614674967008229436069439235995881894081127128183070361327468312601296556000343541562073369578464581503724469480388089881375607990986150346994376976338889431276804883556755862507489361699125869128721562579794211971896254683013836972856193461785069088259775056553996147999527552257365735634207568884981,395192590966950495035432055439321256875571666213,76083420951498503797454137684162653894485182860687413977766402692918466411897870793992314310588248967706467686782082381592514999126803206988868320586444306225533083536003884394977366542780046160028804899808530735936875527469107796323483872907363364384339308126713488712753353686166886803746995885608107325595
177843007239921706284787857797784520662188216515061317404309556914570863587567156813740261459694435175047512165556235925852296304618149512472707047087694316748182477157234594180972528457904885201428149919119533358844164706178498180278015586190077822523075689197464274494761720694397464823947003267790822369853,1445841012731597967110382276338430239332900910821,66139031646598519538504847483297172358140384481799955072775302527281578278386562271880653038235382481868599597315079198839112193048509868459447345987751323380831482642246210792718912342506705655087796367633091022367956664945072190814322693127450242050370237647664502758650570822217412216556807398261757170096
117163186888101227223153967097373955431019727456064485438385591525844653793212119540846604430704448420554846880961374041738763555731928867061526817690552654663432338332275993390600377062143294965278791942466247411581447714280087275472914520250552962689014645202471734455442388307680311984568006569451926713721,238130449172824523455464711087318494295998080157,33546580195144639391044214657621008877567124935466318926987212621664916555341201994426403761520530752865739561921941899634266834458060506784168911282889932626098973147164371090024997286517895534398170272434437070686265753289112734390957100909520388743509841291273652690230003972672752184460433749724807010141
162398194021174539020072472306270335898138911533129953399923545930300704056016514432753476409818206077691288290198213902913615324080862755493210581651857921406235973892085894406790746590821452114802292906610178486774187901183929586619867713339065916366599197531771886760562400445503581951116131966331989583479,1320276647102545379211353524570207389641942286973,110098060589125864545455542817657660619745243380720378275748678864234659189578638144245368348554913920868489085010647975742808158861310004855982182217303159529908167321828234695856379406742833601230153924845199783998131514459092611900862027015848132370267063901697775746455301651366607021450147341508914531878
91878694780768926988040759588257241106429184344095717083799892524602963615718806019554898026764289850513791054978650090721377520574678309473245713728924511344143438135145571695711319581638836473650464468958021828126436110635289126199927438102079154691306625607144921651766372853292785946207506532212196384953,746962094107371394752732526934844674786206419943,17648601594546257689546614174005447031358333021737779573679511037570817337549243750958289706637414135710379868125307246866524826244973388935825821768326928462141481424917878043416503369471227466564126938673937284913003707037224903777938222352905092498485548374548580041514388143888286363946472430738904783730
137478339393722058534050756295551572569208047544568365342486392185939273653322948480231267735692683288990666446848306431053365100818585606524615588021951398122358766607097226820517388041802510039106700679653030197048763981780443750614433778626188154006289699170299331673407706633263617933173813406542022820621,558840700409213763498230785717482443064438908821,29797447190454034221166965151596656757922591822429966741028868660756893159278321335542513182709261328146674817072113842110873290449576578906721035454878843908391085991493696983311317676408309546514484584789776152883005489046807089106358978382802044452694720742465889586488828037911319572908625086177560038529
157596513349288208857161758394147991805320174181249530650952942916643135614422082846963275689016260655408286686273228306713784158309550861097698265242395142083119911908026136741922179563882256030910612950441003990755988649652134720733541036604978361461932648908049858809212317677348052260950408556311367565791,640619797202671209091652135320271689834996979807,111622924005347941294153407904691714330934519627814374696288898232275184839040241039697494577546387652044100456291609333613457308035983337260515710558436944865897562533022567398060249129976288038151747144696042676289666716647506403840230215156799236031141019598804211477664859965576695082419469552789920289574
101932773756897563551440279327497414528610989365771281600033755747085536483120340276322060048630961865389614615455646834713963128995137486908589904836970478573624834077297242091722273661441331997018493959912128968504662972841654405540899954207237279271919396798084423916189515972744924339176751733837923318501,828700476484804336505435582845279885182245024239,12553319503870110000728223001742989555420163635030412096574793493579084915452471258157286869317241348077414222869116228872728436228037670242217455021976883672470685343515900475995313557367681771588862718162802643606351341521418801881060815665860439041644823939636904329639948044940948421620039955019389727255
151186295996047032997249757239695213357067524272449306192388171921542864261554680940454182316806190486224563809221374115974647372252175978932344515654941850039561880308567241774236621560518517650376692139396782213083250416030851191987739346600147349181400163802941778817759637082944006453329177537250349670129,1229125343225724514483755760165477577002051102769,80631872742754875192702471296912613429097670394752626771702213161626319657197402726788075846646971638211688463207478372565641335831565578406893665408978449230018231442984149097556250538219086171641015110902393997047835652176852340254477399439844738328864189147010949897012695498454116580409303835177407021060
122164465044752429407355695692137347727174159017216897484120804870215079676275265201954789747745180698323548983264377596144751190907788771968346603683592637472061919558748705473755620227850127858010969368856161608738350492886362738849038948582357482535711776838009988227787015789806506045056589293741586805977,993181551534567449193611338156882150568878223659,57916597029515884249747667498464283648585048886297593455527936388750460954884813152856949312225655752392958250536873213423714083246105364364916744404002776763815981877180414883607543374397585659528545889820879237771294110408473608366648043016531493047353966955211550103780620500119682858962226750206279312493
145530301111462258682135849822251851837839833733244157411235820118092833888787731725969951424305336599838564016280729645375445740455899982497504880443084048836193001319885378131121444150616446073912006146936396606998067136009100164529257559264030655995140797387531252820553590314088226792477646209492218032079,1183142824717698031579160644427119551722221479511,133965816632340504275080908949830083687864833306255547436896703149410093930518898070511831578867168498348017711812182995248582427865003329088525677724499576804908340909332595739507849306029971289222259603521192015001745642034056405506235983757529489100631312851471043635203258953209603350158571734247970911632
178917382372751511138232588933978851945946359418362250717970542101654581250247131497954144743547504919336670297582697236322331880425244276714879927163509315824948086422296060025622302504243490645191763867593604039627595248745247639641195004641231699402145826368051748538207273053149762857565162203042156553837,727287772906700099941432728500623438166924408581,68795364622891094838210570713712652194592103679317386458289421973647064292165107304331869138048210723640623543829694337840223938381881095491009609679438720998460703157938516391780789978881287879246657179870464607277310607855924258120846704841863238375013831291554873917642542308702631585344906609364456228969
115817568573443064662109790340358493827274284402441796557749321253071413577066654324533346811382125080815046802852575433940979341604785519858368205520142625272949438993328476852554346764141640314047558041232821528178023314113805545852913429518950613064162074023408811103609123019803333981130832013513146624299,470791045532738413391246797341212680488779366597,9401382896431743629950947898918734765127967394258946350009876288468699386560767275856297418229071631635580039235288746601978847830845116434365986826654157014827238941842350414480962143470397278528212783924206639629540805595760646165529631956607519772250687175500584020443294333201399613271575776273218742218
150944705960533695676148592456701433788586593051560640466123491305345949172868050484886196367798736568879729029112808119260472245416623809916053888210547070694739199422492463789398500055199834506654792355002772761600962261507882824785256406291968312290834420724304429172804190557384574620432833178945928674341,1227161246986948946379582896754750101258075857247,146619784832160320072000348201750967220139540946019364974834013661598039152239026592969061252547002169779105579610390537048766553800303716714077451666347532981982939493822645599982267540820330850151902507230473470950034006812010180696504764950149593390401933105822361700594063941850792739917689843145324727750
130477701099643364046740830519736615697001592802701247385856199134237459046024175641072622045029389783701047321440581985681293338524284167456621277425943306441270121158372883545178259531744234078238659943432170892860437098182595711193026473294901453663268216499046588948162804545528481764293954263043939025583,530383551269738826385558559984577228569114804057,43331930181661356697632000099696707988738164532833252783500307749321595778756087366689967700381629021845450278760715267833334257680436637203469114686569661848349612974262474838872610525912052598480310519012762137510114250890829137901058977365733222103898435608898295639748912736712460317811145644347348581867
171383006192962780753774160415879102921239268698772107264596142077946633424121737775424692450275940605049305374966285907739038608313526706853826176557875459154192335419197130028146818473360916152218437010377718143590526226489727566986886407845611324008328333573597916213013182624902150007248311052969052736533,1393322026458599157285296790145435250436403759637,2752171467601412791402002871187300011575874851446856936879794022313525572711505449034536520882760970932977083834434915864771416811112581078617508396509029353434754380314701093496509439522716813894617807054993703001659018152011007542220332197042485591048523809545880132495659411117623466963892899579598812257
104421125093469113090576047258824413722602161483631673895403486750068741933755586184097443861929508470581274037642087566070267009826051000705298588468055442986826592536001592471615075772580213886881572249677097052289258559633996275328923425705724037116471023472726281433888849068682647994340156576489110577709,848930456129981070054407859488912562173101062799,31612992410173930381697932733722899175017299994503220344177350430168818853097323942761203926802524553308308188050504053399522634701955291130380470868555236856592173686073111040021000912060494575681478652409354058351215440230050796393275931425775856541936771760676505488350030206238413062995624557570696557131
115969273921565155695572612446054325988053722002134005011628619133468263580138558128672656849552025266137339865605486813106974198782532896483191596166326232588996937849140264069203466039406432988471528993562747994212444406150944848110285361127044941140173239774203542932922088093478793892829165904058215426347,942815436236421543466308704936256263156427465299,21343314859652453898789702265536125254078344657070542128488031954909169513809008690945998365690703064238603189835624738125276825814599954264283657044227200471658436678808183232165754103669301142304204140728146822103190549748233517617834763134542298436871778905084122650482600173041599754410657007317969618402
138870209055739374080139961675125244066888761362128066472694846777484862372586364392377547936682824030890725260251722246492272271417059014590941511042530304647641113152298312392105511656417181587249666076410698345990071911192327313221999201965108793173698129221299122166467101238985114761313565384591873542749,564498562005668368175507489330737079347052211181,93546004515810075340479273451218034280985252413661750131203095856102097043877130525637576076687509972034822775359087637249300301126723120759670570771039193114770577420272627702777053263677847961138030185404570720482167010843216446705911363308386720224653466857323366126455782769515839516776651140876659926393
99046841111896622956755327480696471405711029373285982457869811876145976434391866164045297710267227009993883560015202956280329524057800263834564934903824030725732861969751974399928072655774997098618332958426779534109666540999962343846790898791636283768357660918066692965555207419989515260344488445316390855653,805238211406851440241918742982097319267177488073,989937259601102076152643384667723571273547395088601313092552084535911813577747392096965466503745173787065246006922762683058362726232503255993931471376701137710733582722990155926582733978758752788919123548379432514159648767670565352338563592745415327813142965072794399282293144021833754195931311393265132364
149356577107009596048443157799129329522614243875795205664367344885110197274234214263624659991284839830846163088974580505638904981101221910153625513486916625151942753262519772453939910818965101476602592425483075195623027453898651300593403615438973784992232964346317476427517802135694246947356342130261021979341,1214249961547258544721914323736350894745514406999,108504890165882576148135367237458682224031998464849630272175646539175429309343759742812340843720582910462727991484324173114575790345618242610064299722508879539841230060825669170129779682444408887388598349299383611705760177394811131674955882423052013461706656037185071986623215715672685306948761378999080739593
98746869399099077458721225763521294486777997985937038433259112987948406068955790855826741270527720812190217247084401684559862742466066909724695419783326413497797124750750231809176013107986732502882182495714370635779994637257402085405738104041612257852682717462402539563659489217832242997995770781817728419517,802799479562664108636361143707606144590213843583,81745247799587435605566543878307983716459065763588000426546303079091076931683357482042063664740669836195479056902004992221322289169967625698162550817787353899914595695816371255586341804491508173181198205568746686434679399246174970252453817535559827996790492531269833656634083151445430983532506819200178022940
128024212898675399238464243047403654308740558812142702902886931064279859423541986408743288686976341968389907246334565974180076890911871870502885249612517017906855586790955296862616787128235925098818726688592570560927569186926149099388177577919174773677367301550092123815594641331933076307174101979004763203007,1040820555749325037674175436115883866510759979259,58337417970760544124201103463071759046794718693084554585305397548311121036356085252341294080103624562932111002979712679654429625529066373585855125474414230368330067415597041854306686777206435157945622561196129215147733402158417316622724498425671186988107827166975518782534914198810116317424935940912971029633
145312094351090312463727278682167434775017434457372087019507769449257102429268890011508381632858028900508885142356577012172803174394696537234365426216312211281999344555553754092332861339014346034780142957618829966932445989172003672652623498312526034980470597277995975210622395701248632036041570941585651359437,590684415764781540405247803487209057275905890197,120710596753454657640499522696483618708336049657296213572285847825821282012158005636764975785122399529498333201429869182006108583288727856358404299491699175618593030405010431164721495593986098426365484103863030410218906329959210657867902756131275551326204095627566091433872578129792722593656263281707258843709
96680731670262925182654414956987610188961854809361531244525353025141318501279281274137045013762955728230291559930597955304301708491144584135537394761659338121038356446366707335242595455532005877335812470179406004913700730702182838063301115879234037404473102222688210310583156703098365496685585016335896178139,786002042808384776956461993688086303664749261607,24189502692952840851228319337338293734354490059482068149285054731644170902216522178773727402256391524152127463675380348486459859515893348539113406498873801803255764295589721274065131180273412089811706412557477261079883612824381624648264625397919809768359951363774421621671509217037121141788080948015891352200
143048609131545518684063256746911400209949511859471129333404067863472085091309793858284910317687176822912443036581162408054582231820325734957992441268282863794798358470774097033404487689605724157733090970068255911932777210642234007320588105326752404080627905558041330181456803348295502488173733535164393578053,581483492397255918395664216186557732043591602767,23917037053983804393062974040889729434653337278762181149422822356927275291584829028317378037344663964540954778309037861962645973488462855070147795189826202639726415300384109997072339457064701767963486681905583156537707691380632047103465073624182972041330528270758213248975754689333690413819075770669016847423
103368035337804891688178648032147500911850999861320652642835706403440672773325889902819806351361886060271525409122911047001261875433432879761074036028569971015393336679504885119636837888613482462217868346343495654182636306304280528646304652051249356942268062420117477074136259410935408215037095742320626778647,210092242613824947406974539946172750648929631939,102125812322548701896426948187950191683030487768918685358596111403441628181923916514781316992023020116033810999256522609504165071534839251090379345182844230751711443264529453586064881960407926505461987650186184969773430168792229212657943105840396262378487995511480978835539153587495645622457973124897065698471
131686537633037905410574473770872737880202272898942794084193063069512887318818047867771533370519081329947379218669002110455218994363026021670410875074962279673047135454920940515538659903796333173773187726410094022632625633183804148251684901512514048970108112874735845304188968047321721173385635587918470524971,1070594789693419232044765753572605724279163379389,97476208256101165246415557800612285833205413974190945382011606250905499915073652879334921029725114172411688136267433136760527564982946008675944833100826171408959537271410077192003049167285617551552269434430997384919065105244819104311731747870452594818617714912043034391487372374288306450630708997513293054873
157073188747344776350889291764267123647401723532556133504177236503023416726946905495893605229157076395909763560119078013181497996861598230989523503228087304400361731235956782277325735934155420869881087538012521081202307723737947697168875902022528034529908944971737075311678051317929689386411598598838521146597,638492516000547554701853100236430230771155899433,71585810205114781311037672732987841438183655122857922840176105886289301744547991226794474913594891599097008349347464018214118575404044620654210792338432509388108964130391494945699190830552552070581611237708084164478831943788860541745278541277275826617094497663020914257081762905614788519034906529672666047795
109930131608181244773812264143583667854336360765508469029270346792695968928468773054750969794850100722483243015600667599664782543228297688563386633252336381616157651626267958035960952683377012173279185901267164083170913441493517776321073854293939175449485733724223818349146569494777155537776828381818418062397,223429494474961668069395994501753309168302146819,17182576154562739088997194599462715898569241803056345919046294303040956734612235925307990374649084243480414717468929277063872420781331446814967717353786491645568202549844538568495498488872760887991996631543836995096965420818842935521219894617453995188851725851459396337159177281851932484633509843808300603964
118736542956223068823964352389238044233303633591902924127176511461045283939963430027648735373377454351430848396548798504829623537832701063880192438833450554984521350259861529711358722674289671595447844645372344313710343362591986195629064691486657665846060572113380783334946290794004321292812593394837477142807,482656490632985387529143842072188735264414827009,96672564976131406952964676631042349776082025839057456887221721728373679355869760415735216956163326988261652513484535364903478543616022163972157643604809921551248767231445162129094004532565999506114331278229928863114593324417215885928795705710616615176166932546095969959944306306840664065096877757675974950079
90941649275583896271606996425986410244526154262206127558763821593176691993067010262170704600044145405705144116048425933398037214688283913906739952262230791528262737151784696197388004344957251218157590927154198323263934767702940545060718844622082783798181376038665717438612795636758165116530009596160437421183,184836008354699225231007910392515198309377054589,21393870935948339289987107860500439296352122681742466209409208865103585391431059610414573417290151994800373453810907401507658595463946526624502761032039071602031472171471082598673782501123074396342200274012640384746238523300130283782048401618968671372756222126572334265512140183256494331835800651956712260179
137126476123254751294293367447440928959679591522568163541056062677145930087089623331578129070747615695522870989341933507025556127399231657748652596369890453215455149325276669820845538777080548526791577895252308842867551180478582722059660631894076247461248854282099245395948746530993602976736637920830338526351,557410398607610783493695504369464281194800466839,7306804225321773385152396838172093366699302401472680393891562233510581518093519714168266623774044865057935541221633150002383033062300837376816934879825885158877988113638436585940163875732540112285466266742050201983097281354752723158579915602492122193225192492274904680322107162776694694228180020631125205270
121355540684933090077445066615034907225811222884295503650894055743674821393413989573935785833815518529107837847872407227160171549546697382833919505071286581768265075409017350407796076110086253403635191466759542850039956902622002189950561304855402381749033526052860136250144485648780436920572549795743554076673,986605099450361408267996426729341561630475017717,68508183805127508763060101085376083402869526885332901441302503166137181867028652808169893162075245510528382302609487615339559369437567400357811432985349022779280129129332271418217881427601773671778538524061614592610473896806260401453900205054435384994011889484477369006830364561850274731168540231478193336810
148563365894958723029197397735769999866069665863310745114818813598657795643596378427745632985533463808386610607007225140824632373396792196042512198037476637823124414409356285941933117034940003309557007498864206137580634214392453873618649352741707004935957304160745303355603286376667394930456555466526920315489,301950313838604185658322988249001205237556526101,141883219903382457569308556630302538994934541110681308211518444665828661790215750847827725241887001993511215596693289586864824686643313143641831610469481454926076551044070110985758889234225108082398387650889635053783628211635400829188084979561134916538019824133579366993758352639322492037562701346400038285711
119041975322113922479323382963937137864695636228552907384447421000167971157751700180302057055915095638918401303778787171095118979057040019437661570483326448860525536550525438290358970315065028986822358618837434068417040171635158104515195795574885269580914319329629733934181201716341218578904434608170803575113,967796107524766455113634711172764633006179622269,45021178754122556789723328998683721225062885580411389282264296383881732078676549316558701113405657796454820440411765745166840535006368905650041378830185919518258657740481704658369080572395875905760460394945792053863254969046103920151671941641641916663438784540182492514878400475533380627255813093771412314483
91104566319290669238737871551995664541738181835894273946537729532976769256771048885967194754789724245485769498030503661689501135599886644928161256266107568370119741526972256441466285372568398671156010421086325803550309779154694270475896497246983141889489175793733202003929411741206849737865831504003265917839,92583566030975422862216131335162730884130172521,24319714521477633327615675746553302274528799730702819982093707713643371793704618964535195710169435449018563773164624530222839445133911316213262040188101663171991783024021367454419144446286838612562683469486448437726976080991312306464223854082736582404750895223584205623435006597564824156375000173130417519192
172031381387283780875830832921571597846424437618523140338913876321952417380579445936586853077394870724994318352312484602365773926565572947543291902338235323179944515906462010663795862683415816332363322940588294211363954751602174536023828205805459312570477368254412843056400289228969290481279939059615403691851,349648308565561534016722754185993445164114132847,95084709693564797770694718388136263437059242984792335544224732652366198446847623373749772110189754871524952064425652756103607582720342758582251796298270753461398316641475088515961522584902866438578844534319241310297919407771762739736502095043252523401525845781714439722108072225361548392736938333436436657532
104058969512232627305837166448143070500746902361289242529533845563440288134283325496924474695509080799091618146567864978764132527026016349441362824624926991818643640042078634021943706392065678885809408578160544864448404018512463183910444269526894714308581670493221814531946907542864870876213120079657364889931,845986177350242686994297750425453451667414472391,21675436348853091145023303545305463814194898468654046204769520189243620130651067482886369870192828169749618551278984962706295891312380715367210021406820424500598253250575144003011656192367551182754135916551371297918762979828222204548480217159410878780943104368874868546868244698209987530058817112654003811931
157330334859211839554113521010640560674425112537588614814709947760418787230491123278564778962877580567701996528064686788048947805667181727850780356894918857546947546770825856244255876427091492123761394856028946734258666283587253692254837851237192079132607804421778192118627033387690809785588852921276788150587,319768899290156341420111366091206376862733203943,46093417587646433044196056262685265138161273594037756530819138491834460591164179010027249005447380919930624975461715656004966019949230417719779423809470003519582141419813183479393722286198774686409027599595632012953809642216554823330799656192537109840860103499412095884224195933796289929802982261966519560950
160534217006260553587684939090099479320138070515899552188113396612298560129640788912832836376809424116686364220219532983895332704414196342796392601789224058792044337502593958712330738953685560414449848579508993586072816245678675175018384692691786122649705705296407786455555184675375065328803150240536226515967,652561375610564767846805774931526290628939145221,133388487523395740413982465042035341967196665425617043749014939564490321869315619229820991744542404998600740092534977178884720101253565623572658195763173783297297491569902620049263948447408559158870963175434893777715189403046195220492178613368287333409505529338170235330988508336211416070601548525264943494655
120325610654295919062930169646117219964524853445185583582509662387897236231496429039370453606804721937654458034711525722858176056843768989446258626581914087448225773058377403155985092600935280234812217674633927755447522491774119617933671325351235724196850715886264517620995291462491075662490092602934899149189,489115949696172477186564230001031159186290325793,83833954179973799962662704078230762927282522539905403948758505035304551057808155534903967244487419191963722004470299541396502359255003879795858694180039226981547072672088739708758953864115488217562107658008393401024724817684681081230533516346368373914384949586488868724208812530134593055817171288668610941210
152195102811190410539080968977824246304984220055035810812416654686070395211708817230312183010846237700989246491765809735456781528815053891989626054802808313884943685950008050971132244466187726272940037977083383994335368816808657233363314969445321484992133432762027467310099052743991451115441479414263609059331,1237326814230371483863131984663117908159216314601,130638161991107997688642332377862460994409450933814371203522574028057103464333953070343672663411121978636924046482660541984816956412914013335972746513288036194186625091393952891995680604007119049572050096883859461086753680035168553949678525445026170882861413420338170770995410313790728134035899129935008042343
146122774213616221077145962908367112832844580070225939418892676844492271598497623257354231272950610537508545649708601604756243096804518781952808177089239557749753980794033367045720387355432531413742161337900351988606539043655342456830209574280353871399782226774635861310956916264983030847751624917073513432687,1187959555627330470416416097251388580168176358161,128821788739988436782403022100253579521849902838924774348464561757659650621370070793643555567307680355032745850549035480462924983861728698170012925154789410993057855478656200460434668924131275395135733863479497338890968363578123038027660309068968781356576110612599689281736326203557958221837820915599828166618
