p,q,g
18619960661370217063963032389862921559682331545350713597481424473833652011630692434023312467518944527058056224362446683740718806437775485340541669705210050589423249729439698931764013750973886543625893250940848600844380035561259374067455012311564165967126277900427638436453275519864307053921298865393588885959049553010440241175653662224565345034586513255837990175005088521796824748270559522349238508788842463025411119379307645996740643422304872088904038765320112646151056674256380385108934766547388855931698318919979488158881445030022944897091695429652756649011189559040617349084433245044398646528041686613109632452509,66715466826943997143357279703163885333760979574228754296553356673802537448403,8670578867337866155310252347901667517034458514062693047065962899996539579543505782147556648047930368195150924681996050981093775031242626807962191084830912154314555148842957767103881761789586082050215694924435844201907249798072407236838472897175536792006802589559238313611345151953052091716678596195696628270013384508104569093497735739687495204386361436566270908983373081746097049031387660192636196672185418532993701355345627583518361885495367946654612802326421268837344622558860762188952140225823303857715377542795509405759997702002418872047131431181742486636493471081583641185531871752396684453176840427029100672041
18649571363242825961444305363678702444913298860939128916202697703854120584801230746652164742552580292119641223402204285549059492429745897455269579168040051527173621253512732018745526776072204660031622441953991823589867468283123623332635438941273475188350408906393454815654321987755632741549976987456426132590505081656169414301380090506791957550504759131649445111111880048475548512479173671200605217031178102720572039575486925596344767244475140534363653392490504771703856510736677453928664824372101717794223616900928396311330681196491136912196740200672123130284037468104241547061781944913223777696455288783668866744771,66821562206758789603618846184732419221864234360947521985060362272824328045883,5002017527541170277779466670259758394135758460701392084154152924439602748712121396368936024443334879159824056427641417202153546417627997695658676799476140016980863869615074335676499933177028535066462463927122130523776978067568282338132117679626493283357099401992162837450864851947564889123523939744709033027403903120110946442645333032662877859782944948974756502284442877693627794954844946450663753817784933414355488714897439780645739803682906915973636213059682981838276273454384165758350601203785570956514164950749366182960229671204033074920795673298495194129321730500222196517344595859381837759875500002351985496685
22685516714642089965377713248912595587711720932219270095449103076193401914439166483494990906182589374771155559063385888220631664180255769409893298858921698970287039684742087634981438217765374191752841979061098300076530795812848987985996402914733429563875702069391310157198817697021980879332281790170115717279067380528496543026717389616960491336808088135794941494757998482601164368920060082133415802316384570029487295377189045340201680574384767332853332053991291123575980586620963789096881728466403322722886698776351143629026305517723657374067685672637515586618166453767040113232493488913448189943463700177194782683781,81282386432088917830924395405557613607726980014106023036487008675248578394783,19419690612661342664338660077754923165471054945469397040414409592094624599365002149852854005852671475403482557289192735659032628689465748175861575620176527376857658802963952244984895615957091867258533053418258562298702608866864631148715702951019009502569365253799968719705715317367890583165974539156146213604582658608645191399246197430261895764535714380213548038164247306017731130138679752925935607987832978714301602457587257316541963480580677488598562542722414298821575631119355839698016426707661540073856316406058646936824520375271263775765343361057799638203590602793369804950637864579248131981496617903529999707621
22414231189474783224527479146299962213453191150756202769398359281102953138884207253314631603084742593302830666054733952761640405864500016422761337064179078089705061851220192518058557345212767227576929656490269505255042119045783570128301927360888095002003428969909809628470141919349112937983007088377749605727194080914553307730135927811617694333738746254967591657329061957878798521702356495325846216983372457558694640194834242118156839821804731905990747191075730103472536986410076778713248869742882162970076074000515551352205195918486375736657790288699547071736870135942613243253449686940318200091701957129879282551723,80310368242357809246525266609817060405565848085888676297384714230990879441483,18706451827301990045873471876984864551551115410882162355690224875598029571479899897588259408695198005591010518163374967433341318557756929030690634573311360678900868850472796247548286425397197906786710271721098308213057538836776375996287812123292692408864233852158065955584637428894113491040471937539544876780140808139023971054344686021230190588506496046648508165060945312856238719219828211041210846936665751554493983443899570666224570302714565245420179579448987771315963676495106798376374795061481840594562168278294447302120563185409359779556415926723644453151997169497182171861473434741755954515525680851551254173852
22621793844620229722451562879451138337643078706136759999142204275802114883692912136515969035482494538921044528197020385031389705308812382453152186650011665679224718300715339552055260839374759454131558840204964905620564953312120331125898984668341860929741149859251370891083948888106994176788100770704136515407655594355946013889399883207235959911758369091365030771306551898229566584353720474206801007505699603031474055191245801966034774847908158743885084043275434304520240122677873355974877545400076558172580346294717577123385313374726147953235614141722847442365309694934685555858805053738265716143755357842814030113149,81054066883064251212917421210488722448923029248499595348602791065415488776823,11603018215505274680294968135319734354012600622101180500668779529304458867553218305378818837841588625951933511973908766944200031606032012693412604885532883492278472498996035803884810517430999168583681340715182853267364327949419184192896917956238239955976064210968578433486232256903666685201197873043512894509147074090991642331548921730629902515750036743628593333612936508145114379632251701188352806208537345661598528247115607775426509779507262897590300576465437727334914146860095656851406421257930085126070302449418540619540379453962450279294663425522578958879480803561667818191585423620330204171888660175466976416967
21330391480101304488633538804245244765956196289481777755182910643529167275531255444806365114597617935700639711512614412542403776894014396211556199228510056782343263498562910894187057268981401939821487452001214402095250858767404536194299210555077990307290690170577928869312987749575597198630540308849025353295633010758814379677530592101852210814690085745628663438482473809857870502820274467786828689037904714559924976135661089208339679533783817986116771106280439890929541386582570099607654694325952984517370656966131116069956645714716422656232180226085746626017369793107366867623533203943840947640898238892131654289867,76426961961782464900641520139535834923203380563948902349926609875257949373963,8751549906671210837370968379988366799262722308547827127834603399978194136637633931505918007244743920446176372025414188355776281806736081528336004418529043611456660131329684787258111967865263097877717807027014780322030206345519336922220227500275195884762892646537628103950539582292588578312536937889875984793465896214871526523162015253431739328638224171734294800188692958348270670768262429634402569221775785946042857605569911051420340470576965128410761156548212054009161340232664073370050813364311496515842640905339859796930317055287414475855747106982193736730791933730208418943151295455050333266688246768796345251770
16747093095864238591319100364375614244505688829818119032444546092082883122375748234502192640183497112070581252827275917098930058667504698676802141000347672894580195958643715724783503060617323702375113690037062520503159279966223938290229971886964659461117874097164068265947991310782061796253222965017849519171009841253720917589635115069074121454676467317568812715276128556627174048975429125458323133885656177863323480650912641493026021827463345387572373466168631159735898484034628615172250155451758242902598887531134884008575242738219817187150481520655742208575572482341940345053563958579379350988787153449223964911903,60004967475729007540402720862041609304017215270591101192233941422335043895223,9614351738686835005710595758830787313257810521185905024947358808171655319850280377646743147321197559811278103799992764487059785870837678268370728279047021258415108497608405472861094531328002991900334106245972246396003646021972335934483257416756443113572648385965753020560421066194902939185218476988028025248070616380388804964904726093922498227022160922239187764822994095301588737226617052478783995128898508958678530692847920389165155176971495792586300642201280623581299921616624958423227805766094564669673059166877005592018506143169164089794391882799058957734277310276062320183689948049754238279581672794384376770257
16167551127207901573493089514750534275432777833515345915356247106501232891600026681714228441600108522089490918028935982668068568066631816721655246815724579419475342665632614891056054332093165395125548672330135091929825176498123040839305198607662501951033937027020674160427773956208887656237625043071332740167076316457289561732926709420698206345498026411596397343434698615147543017928646531617665801365429819163046466044106268758173376591278480905777859933450703894162833746076903325187584050647765707760492860357354068193333173736150711672442651388115218333949035142451450894612840899021386666440025003028740715369911,57928464002500487326229614679109361484380098873711010295617618593589022378203,8312673222984977938680892546621931720217277300141394051245368239699795240669990511497427606925049499705153932626187231508165611399233038272648971766172921348120092477533621842456078821951527990967287369848801633506277372677436000229605035846690607281580162713362260430928856939280307548208037577288217318327216313909618540346921070657548427012006223843107099414994492687218794214717027137708620286373111459165313134745415622559526533064573141854083319563262878238978587276612201795158443003298543273753195013397652448688774268045212775457810417996926592129024518322133741651261961282005051976880109343043988058520147
21235193569618691301263591725002370728187144317946566260743715836918401626423286249070996539432953671459188792886324120268351630427551902083490446548765330000105604414401236030114016987034000142372146859345110278117248230305182743419237828032507435487866010088093444610580119638343855548006839944028757961624033123256528884559794709171808246471826390879950438748538688925903828514802125360497695497868887486054085691740314661477151780071724811664603559637329426644209823003748252980403154176336968487928774880499425973344376554921723504211091043112713031331042569994973006277039582502561547871016145499493163987387391,76085867092985368833218197091937479944944855655755183493502292443395264790323,18131705964183582791543912744965873911839943468454468454948976252851677888266510333258809943418632630079472526645077627828840716985807076337088834295399276045600996613536225351462323188066033587619906552908922109710245104589434915730719642411117001162901286606349769408905878548345824795239377824226112694526770648440805017780110306913576149090879868051783221033540818522046487594226555782600395394930235934468258431113552247191826377012235460833537160135656659237776627519821474024802594808628167300475674360759744041127247622662002836576007111892747727212359232732955184430913480481228174383875457075692014614080107
20833296974958233000533919518471161124441337769202737173640868894920657546615833157890475687194403644452172305652990935712923927463381452513850163230712543990181905203046317386685118038787269316898836355902515218985643295247031217425826537570672805718582733971235830473665556381941657837746259016726472398261910793588497641656225495752665787300494837705198234681654717542627552308939726054683913741621938456320456963823283813110361867430478950639272730063666608925523984228308012024238496399007104687971523672596106209888866538754996917209311998678567937765381007579233889621332331287020256119680505543701331579160289,74645868404665989056464594083315825697522942160861246082979512201511531434703,16868180456608026822011851099358080057597678168362172136115012260321766392178145447894161181697119828647592973891877599633099029894022151320627894791280390451083930152178251916945162954580273991541589408217655459835864828070102898626403570710409176457083857932966164590827531862591096817611918564757882268273632009226898720710441682845189261790157325710860612104569277122130975629249142214455255418961773943659190905143646370193856144458127966203411628215537778430529399108362146389831672571789332728655908280389910604112419985870698729571218642406483056373268673460115222122994352562326814644330888163340909565458558
21335749764528799760622012332331066986453996715311528077684087434026236481135710257324377909343988103844254840814642872426474974251760213371468562709341237054216955802648908774908723671227434111870713512412461277967113879093930046584510569768932491848575936277965149643819453841257156979885835233064021412638417123542007522590372669763017197769360673005866005161672636334655722933210711996003411039950074539894351988056525708572726551164049562605624239557740262708372896749576955502902314955999263280326548189496715389233125291543539055334864179389926668026000923735718722941106179471276464710138292202115385366160757,76446160737412186608970664469403096095895834086789203227732905693824099498023,10237113152416309188631068435885393750691171437001210798229262784345012125489687188635003453726444824920927269362774125462142145233189889770741226635676330820313537485480238547334727483427215215278342036355923685380783807420011714106803773770853387536536773521894907721514430899036778498047212342575853901143960519707603006451238393683952698331058912828597023228732035159276138002545744599923788688369335378449524467780181941381224842455309313935181210710109750146417921641475321265976850706439219260121077180701761527573387235328042748654600576824041088650989112320336248436427731353553818652745491390918075018838285
22258478048236713373081672887267436982486296607987054767459937454134036864875255164019047291522436860233201277826687441028252021096795704710187031953162875348708906527523847744213764822393373826841568948401329655029391869152729517326259218165437077260299367039097502228626336024997686690802288695902232715375790800318240780542627914886155065164768599896779005188781098887300903755789029258102834820255276861046212849576013504420065554658723730275253900056025247316330912696931204286184401914178456761962636630639883555492307978613401603697624747166693819688338107318966794695174953997828102803693458723150057824163263,79752303501167528856769273380518229283314912689922520548221845595264955113863,2391312182298575599327633245000566472489653792688535981607819904298323797440291161959207510712025490847727566250834212202784006724530423478444276645757631727375003403851127973458753368713803564904985196008496148943249455049374633088442837340307513176695471034891329108484083945377916419089427635694361962498954397699463033453978913628314163063838972749050217963783364655982940847312481752487849654936481907473218237425034929434916925599468419759350218876541041171219562485009060388742638254142653020631981763419614603977953783753054722293281622264490733836212396330347302079003525814128103225726403159911963777516829
20236438686748012162932621253172085081843569389508729104475144198621347869091950328035517420340692781936094543015116724828273117430035196497102101749398197645347132794321786919448408065490849134212603051483939931651747491563383397620315378692913279409282183606300800278893496788310865376208111286733808851507791956657188684900675718735034528204546962162853851857401115250198357014373274456014055745831291578602367858586849074963474672400290068294245028640435362833025263222419756028470703206370155878836112388648916279297715026742357218354149933159540773083463944595555954416257236270221294402507129428977085757244781,72507320421044991825801181589661535450359363512024995675188377274943346593243,14573460040096275012454550748853295380873555110093945574273292795929290512367847431940720803643207611384778393501708284209859557143879761028172827992817141039302739570560869724309363305359165158602883678776487315985850482678154212952687490406756783426839500900339754676372948690938675706504267704910963552666690379164096482047989870511295044740128594228169011423875429083764462884942772001863276539115988395353604497004021457329830688680477989505909979421606175593088862580532325150061964906615701525702407908161653005201356504831038839236638618738364314079283140669228861988839036213016280206254905344256700406342977
21844346949582260910893875264736046814600528109823460616922954491218871618449876824930202756558502770349057753439633636084583932590455103340866646114410475448389486280735833749732549849113583216441608590680195361253982602050310812590079027274661276505234969052644605015184196648172370190438346317365696832352148122553923164467856111023965548447111660721457420216331600939560310823779386949777074308764670125840665120132175637895151043187178412452797746772930545307868609831086392166921499832693274920690767218034180949519802454152361313499866089590922957947436886498124830890900255386429150227716612321699860243165527,78268468487938568629892128444329097545829996656330912534268452473865589012963,12670398243366398795333659935380340113898827825251217379189252993343817756535086005123267208560037198226505607263188179120071406797970280371482044391594235807905584981819032702720161548573704640749968668338208712598377974956312727823331583460515804698112126498896079261134619685548657700838415796175133088260242665498837536932154379099596599578666458552857043023859727137110134509103950241051128404190646989504573181074406551155515773999429974004143073431793376267227259293032279675843073411833001743567464899888947545905059573186639027905894750690057374876311137395567592869807988110487448406106017814268654323714106
20959622022961251535759665651969850045538529439244882042853417677213623494297592219908179329892300196597276435018428289579209585796793346220749471260786142185970871455523474977552852578488439991571324901317114028464704047494381995193081474172418724643467983367817399669677834193295117125447167576348295783794729018373149746472224136349817709499697666606094463468065873071001903985761706033350713065062883137357369164320714646380087008992112517321551794956278733490753371661513177302639336623118362552375518603862249531506505052655532258070217123071710543040925288610520927045942551110894755897298100073583472591295619,75098492054239118631001910709124074273442046674142767003282360036068970944223,7916571917353892169282768539243054244800097380935210910309761348694900074293719104506205315278111718536174022122480589322089412310383663581626211381025738596092910002714030485541977492392629677238000423142179942131792301380630137772610962881784589856130558614433546241361488120961517352804960364121539837453772136545340692344942340439553617036960326782735966563942606340639812302704363406755914038717956322401763585638489170318179412347390558568439533510396556940977336746857313723724264778651377111304179690255067277081727317306315012641629390324624125170220024824507067085179292565041858813741788010441769941344576
22421120891748433356660170138027062765979570238631872491082048499961935247457561296806233899894031437203763733603670529019276764950112156577847174896304531591617658555815498606344924734459766154772514505858755811955564932162574618038250835256136589107728571620480237737251839025762879951577300558668801241431112169112298603430852882914450663372469657359806769152288846374918069864451148091665231274647705386146415258647995897575053563872896603071791315123613996553326966459155617204856960692836993245050708484790391044049728605613545101725022086037708425764935022821197125638887039906762627791805618674493179875755801,80335054100284396350266461820093067126094139750412572430336926229764935382743,1781942507087908621013163914859590620026784652079360596920740350453966069106264180119062011750164480894404777855604743147547760617950578117470648390177026931388755109026440619918579327297749728009304622434749640089838330994805153661694841019103152976478143502828542453191762079765796555942052102403015039945554966824955584021502315705816538447344248344392446083365893380288550426631168595692562742847586751617157825716298499553854202962967299371369971738790689632810797872315814193867122135331873242486356731739217385173565567601901802813071075407512969748617379006623805250189730326704326609548129982284831234926994
20503553354825600461855811034436184345245285456157094921401813752866434129399063388941276833151979072799137283944630172130988109006790216855755431513826457339172917106611716491395865033478076184838659699151954583654389100080311150474065551895556448048950885986966649832541957220349718366613605697167749225093553633209414550733536474092005337689938610641949641644452700886189143333237711746438757675808699553136419850852844467770166268356401352774410046263052332270073430991062184724038791168094455788607947947312656648598807733420959816220418116123187324737671940174577307154423233458584411892485090143953267989299683,73464394396721646114799170201107599546381361133553865705513366755134831848743,4885196298252844575715182021348904361909407940740688258926047384972514578134258501130638888151882641827373755784989845965939998808554952998600834481321706197201960876867848436290715435511447092485494433504846470361687769237193992631625436972976519023249418126970375019742792611821983265094584170972092319105540618486034749221292602898466770487226164229490016544472300625583945696359075944568394442152956127223675917173862249175506451743399832569428381035049660807685420223825260753740184576921624995440509897510290610394082156894198477537085456764704305260948465880482160860346174994021151422200001718628487635736769
17082337308669568591177378433315020582566081819096341711998497083592991286131066221720463872812504883468160963101485912295058665928570780705342693948470518711037850074561401208759667379114186066009442670234342252136582643426007091434221968698852152160418423530724303291224403682454253100321898236237580756462598394747219563862911952396836192818825768582896814251750514895060313361314894982585172148316092889715007136197701192723853022941962742374151746949448009625463168505342618788205176979582550005369623827503258532161393346846036666652699797927027771348756353981389794199128883138152010604580147015583569115573421,61206150150875060538686603436046386055822982359833727659067887617353440898123,2860424000338951637783870515630239056146504774839828093751384620219883849821322135146891803917120089922987055108942474305833984584836364637613332251392193789057196231765618318465142515512399675326254953464247496190870119892115000950983025848701181641907641808148249930280633061907335333644439398192256931876078722236405861081217107212038855969883521075156538553840361004814946593162145065393408182158343589812441544948368234388237114438786361997252518859075537973730990538904147781744005837212708867705315005731239377553407829904322392059066963301738396007514093021244591798165548683238276790154143957788449813216730
17593912848970631527747666676297179173268349514252833899786341526313768595647366597803479791179700018138265136318733581837715352643775757789746393288056613821586568536613796172861602054936703591326583312044826325648846490040541589440604559659549204982583235319700699547440455744007147591206775334244442417513411739886333998247211941277635847787347446314971420799371488787599514033495866376287842638925548706777551203558124970355185710342357136860035298399986312581963094993817031689537680900444130221418258395041113369374708151726838198811107452602151173829845305119432837714892536284881365635174021026500090458599937,63039129371891306060626537633896643446892968783289459994146643180948771277523,8598559159571205371712042513718447212199141696425450474938438733725264518016675075598062175147509590520504902396943123068993493268612140872837597353714211283300560041828398405901808358677057939161259029065090166559189559906421842105027390021347896351695338953470616865627369143449083141622685932133161697266394627247387522201910442791663471002425763821562925319610321989609198418886777199090156803182699832800962981994954384999925133119660859574804417039712527099436547923760812712739402424753385407618141466104608869652058950826886710660212250979676935644336797738041069486698969070712028398448119687152510594149591
17076550421785740753161868345151551993686950388342968809674422675961059047992483473127013210088458868239351654927500183545665451908103657345258381819169010114237561032937713498736951593109087364435896638827080215264596825999959662374584826469258746612862254995523650429834200019947257261181227822277473556962096839742435873532409999233231644270632431657522668722168374485656867871434785702025111889148695102432003639528601187039447486274350955011459857786685199500784126567151806649500919077399081258346730169301985417791723953418693917332250823978050368891670078471205022902022869561500326708513754218597619089291427,61185415689242697308195998346873954665691053626265912226218100471399169469063,14555754014966757387617438506314085371348672256425799655682373620459926207729473537362632531403474946503506554557361899188942518549176907037329895864367882273647650041359124548182936012843413647953554193840638789293361419615943878454468618192746674645429927072970767324348791316657721318819168970001327360318122182858681532386738442697444144380041301113605627343612799100885552609408682387863739272086129545670392968509851457149402896695610898397607692739983765975953934225015631222903125955498166148798857993968059133345315236576359528767308171052214218194867158937261202857004093163946887178422119037826963077070831
20906424662053736214490970093430078691049233971716874277883734872388835469309024298910626009075565681414906336577242502211576559435834534463055604224095041988123925935178490388658844049192859355888987174498968094295105951845837548244775398094928866691050093280711894664385422541966500500966305410943280652945723329102977274815179415337388755365894753643919398401738728528610133481780427883553516643954311801421555139446878506966772254725009757459221787774766839713103620456846351678212942086113746428197007254623302754151154899668615114170794318726478017217631634668597865974548091873039539096050147652805793583237717,74907885487906817182561186109544683198688849373143950982877739767221808718743,16125101044631221089997545188067358460411700603295252788247896807842119535046905695524741479087262794531513295289543791332992963730958084347503556509745425368920224423894799279551417352223705135782686701791954032711860645746564864001673305756446750910523057925969029251468821731435825961559101264584478275428594957478832737480701558909031840154222231264541193375215354260992498308769983664480660846455930901544868617701071297090605315779256360548796494425482911894348772801779312078024705101790612068971576928829701184777660944962973148525969818847123562575009560754702907868169407513462467701075361953385205574770759
21460482710208872239934487182176881020304389615052362330183803855083593805198788000149399209513178411411704272885288205564294800368967848839638353425833105188935634995805695039033371815813586123089476788900128973227036314451013588976751865215579498972747286051022644936231263184542661995023289537157459778043665246131638751885162629843508910130499471036512127885987866859780238994917846910435288613842911632900255434497534426840456336577574626688654947831068441806026876298256278721132012353211812051069986362653982201792157309909779384418775187711777872780452806191087483542594603140750379686122838981413379404347303,76893079871726485789837058155470892023039081683542106985056759591618260713283,6510359686814582844422960473718588749965315398634925449251315369367249881327196987724951202112804876094551638503168587806884807620237126149929886395603489329502985486242263392785380194738862426255083638556535507541605735624240281154567950544430471537825947498743305564592378594907937104095496942291799301076437289927656616261913872206747343828934529487925072890288949812135481108100525634609975150041663618068315942030104764926883034163310098879418842476307674888087221558536894131523037032770206195952182390295143146878302435730842172475878517042973450537685208831647038176763120711066330038682961064524457206399330
16962935154498624591653442802001952032422341949720838586247965372393663496722760376449475842770383423949937220665501218273329253803758927843691100123407453231574661903358116247491787174473428177095944898647935378460480706480965073063395469876488320770472422467227795876773908656692186905255713086669486097345819423737344790158866529686279088770944547243122154833893700066899296069275189518807290181215279027245592978252395174906920601220565169873124424079090525913755773531228642620165817545451388046915194454861870166341671822489815939371980449659448850862392197963515784329864367566316800572750057151581582444494927,60778331284845777396513072882779134870546701191464436447710670536252098640783,3604586632283473750028705910327705101844378141291708757097661600407428226950949212082847551439088699179314300498390066554357754260032730263532919134630053134727129971636528890690043596440499793420318537025161630356259070996438148353051352147268794155736350912121192223767455534508317812696552592290128710156961502951659082668470204885918165688541077671474054067077265583477413765848045743937833499809917448133848619033007843647954249752046854912525851008448184869835895466227002038104851441119562833780685174736507155255015409686391449999494031072849881980263966349716143965117980841175752741709702992755119540785448
19647673004667790677820239931920987233394506888372985954092163486851004425871624780890118560928541331688836900515887878310078399669554655043460706901540006454449672014450709165224032710485774057915816805433768836889581721957417504763368367997632068816905429185016581951981795381724398459099529322606126149242799925408368511972367954136062869589080907956223959667245487507992388779652246817798388129123581620409268473917916038678992997129199934360723763566877980120308349281692346184495195052814377752644189377138803656201678405025915760030246106151267297802512751557402052830286634792336112194217238005761573009603141,70397768309414723323286363888341604489968684947293477229702303398105727303403,6638421274762690124148189617346656798994406903451127192773333259258535784985693355990341694666500581755492071774842693146232744017688228698937430022669763473258716071527468819642791292018339535508652217642581945416726253745208723471188028603186404178140926324243758531857065382160813310516650858827535306960212354985563540057994986718670193379520876196150683911228552886894833798688976701079415226354408205624524997602411245081918789279420147574324858696688286738459895504372879273489311036371373434058612561024958754600046688376938997628249972580290837611438019208287056453186175487226587791215873986398080366243839
17387100591560994682346865261721070259025876512006539697057801238172696876730788454910947371829063142568429227374717517586548575442541767270434728844342212752600068562930941083351246587108913319338628149428606667826593420879800825997723448292945395859376877684770351490866122192405465233566798120207010783297422730164129902019011106811060688159217810843421780691556026689889029955474407953785355847551357482447966425046056499153688334023703821531868831025470791216606254395838298287082208390677417008226576261489833932749256731410300531196677054547735581810213522691583816542072224430681673089514229296533233582707541,62298119412227799159267008684945466349083337923047320579051507674103550725783,9809171370125524841993439820555835078390435632203065073552686730562851479668746667191394365977081913414722549004456083304656877289908360005463150773799648540998683042361351579036306414634822895080783805865424540960370519557215293776743878767841495963992837953800136925097836029722601734864158573279730024963210100153240049943070654636988748422316801526808182469764415844722371267720583544530038315688719014883539651645434256877737756237318607993297944165700031869653443771470318835965215887099478453046823111707407039538720128045712550442682984544383989870932503268114248184773441557447261989361662622456044295775501
17387100591560994682346865261721070259025876512006539697057801238172696876730788454910947371829063142568429227374717517586548575442541767270434728844342212752600068562930941083351246587108913319338628149428606667826593420879800825997723448292945395859376877684770351490866122192405465233566798120207010783297422730164129902019011106811060688159217810843421780691556026689889029955474407953785355847551357482447966425046056499153688334023703821531868831025470791216606254395838298287082208390677417008226576261489833932749256731410300531196677054547735581810213522691583816542072224430681673089514229296533233582707541,62298119412227799159267008684945466349083337923047320579051507674103550725783,9809171370125524841993439820555835078390435632203065073552686730562851479668746667191394365977081913414722549004456083304656877289908360005463150773799648540998683042361351579036306414634822895080783805865424540960370519557215293776743878767841495963992837953800136925097836029722601734864158573279730024963210100153240049943070654636988748422316801526808182469764415844722371267720583544530038315688719014883539651645434256877737756237318607993297944165700031869653443771470318835965215887099478453046823111707407039538720128045712550442682984544383989870932503268114248184773441557447261989361662622456044295775501
22592027912445949738952172015699572914117521482213215647539680068904797786788223757240914875123358953813668423295249366615510416634475382464294774559249828829488352523163565919717984850908980740034297395916879387605587944137583254101216355559544161773578916432395631007364120766879090762385906893849574054746436121225788373153241927560671016445052256086351176327558290907076408770006352080759065067076663394427123620576299999826731738664675382063850475569353723260587102458314776067185781795499309268800837058931313852700301940900053972288974504330584071719046988013241778538050086737574878530571569023633009795923969,80947415311846586489787420107705302141892958301989761551128072349476487358683,17434025433967391583610867732451563724331820742572872002909308914774016251983838592193933417776815456813130739672384400431314729600094983282685173599507771613249379231816787005117102997502277862482001386698826108185725602082838120153819745505926639540132045331220983431835572874637320585567345875147013337969813615888352428096510344773099005280397849828521792700372663915483034237611145727631014446929542448575205341318347204258426646136212185141617699517429754251077891687827313954625188561082201485532986131903160439927374850056915318021831162804697253947070864806440219844878080535797223767879766890620459964083902
17972394176015000009761070729427605974616216775891296746916443587053716974165796058340815646349521218801435090814615631609292582284896735700219859967085934681507944918613585526244319195960764292402684972034625307071284561756649643267274467765545217523904693315522238863212917295592772653294649414200763230719447431879994015969398560781120057135267378962855198878956955281457559018096020579187858367940886410733401411651813981929737502217738900744315081261181257356755407598742486024685488009967170020054003818817693762420710611654472128752457798310236876161927752101238239083352950039572600051828972833705510041393523,64395230970507044158138627688249865163485359660833514153856347852719153091023,11213417269480129466866233067323618903332050160628503571102785710485552127326364394376111094372464579151116921393029257788221006709768183034894685247257541009050978552508828727352912433831736144890926608885539050362998663424032497116576281359670009666530885455646033682050287654207121297995888827522472973453679111118275497961870306503382269367500800258606759139574971838429131759844576799440130600691366570103572824715849167346583523977594359122087507685481088725118832361484957634630320546735760695335819682173101367363279875782005960220996665061885382935368758006516010077170723562209991818519663508777829368836297
17615410314800839657319059301301723466231954975015174380894779352815596316276542896358522054768412165384896129404736525895531290897277129074922206381841767171482447341752247045607649003207329564137672465090564433694473507369963080678609560038609303403591598910566853508695025618426388101006337685669325715587587442205224820757588786743924897426830271507544956371372527031426391865771587318670876530484520638657152869697751182713909360216535256091905205468449678030377827181779524810612670279325333945115963218965400716924819706096777647817117959598595764238947054611720774630830247207972475604565205945704455528642887,63116154962575506291622706040303813261148676220392109656391104709223634728003,5719745725545496953671090407382306010126978044134162940587472128838701362256355748995769927241987628608104821085951447587300805818377767130016728183122424193022308821409930794902239800000133016846697470998051475881066276018634928529626869722920509795956725407430701365636480641328943655596780138620999874827546336020563759508816540367885392119092533593436122412559576370671662930325669839246472711354296640302844166069393757667865221557066889601717861044733749989029528329837998793843987777046068697115289738424385367234926567468532391305108801252438661940961890715327013114565801822187756778021396281864236043237254
22305527022789289765147064114051122049226395498765012111091629536246311927812034623188667343125329651953090712711994486854967611896763676103829152325358973284208289213075722477465106801524858156445400218478946648866212254917206575678955879967859458490636052301881902659439520755415601937333738826103701225366052189877951838268679283904003905162616998559637906208052476797245979995192567743179537216841823843199233947708112060972759739663313355585062806872242196703416539046733825039238322910620344967220007747063316385665352514030563226510984890968370269729513704462183907160465515766016526448775317846570257553963757,79920880350393436711069027697219714833220394138661484926993433687691436368703,11108633439794406775956870636728748776298808363827062284197804057201674852321533663486083970049819975330753784002417968443967018046373876277056611721615562183976241651364032148649851405541168293515141713815557036541718820108868751125010087329402448183415930298845166615121055170106163802771257376525399116406096807168962220251985616441308105448688902640227011155891930708964550460342256592283738283287584879400522755376055208648699419916087936010939532029733833862430473002839829781921770192359619818400950809099111304204274675183560170913148199312238961258282298026362752501702513956673665371310538230215997085467463
23202121817749762857505468690628977828062573935704160470390499058858812955503044346845394773702291106130301468086758658612961882723996625966286276294322765033651588341702008894803994759764351454787688458311556348674550063149187698594325481887149223990611769527468193952703582881880217459519515973521739286863436455584720295174688254578098705806474420540399423878204349155731388438749198058207364618981507376147026252138129493206582083267672770388130966463177763989704628476467963539620710752478802360585156471693082310502846989646273322257262479504814184420921484339852153868122297076716808761844413749519406618834053,83133386616558354945418676909992157461978011233399241872939839384107087943963,5983524395512462968798234750928931402154219146176616292341312465806009660163365419736022058518657518513661260059662503887310842800622296795668293957261277706108119386157121218753144468696575362890455889226268722802856793073091392423926169350893357313125877442278293155117040898422133027099378444162746167608832380098365350557235289743540748161802194233812191394995394385810345855407748174666767675402404331146002739770816434592688127256831326919305292889563604282223204885331726226637810267077737571460133227548350962711100353563154294985620427539833756327903546751163902074080905960792019310255569824150077562605225
