p,q,g
2389043159846058848436880871760816169359969925065272933312276829826985003176399327464375076004344438111774136137775931822530580661000048130502587318884672886001365767379005983127629906236984929656504850598081602455782287962073700178929142523587994647081086868857664333397551790810878311034457126843085066908359725114758634480499026238738736970029252946552215125910876088304848661511662813503851128580591579930105752822018529877141417745672127138278495401623694173442176454143536869047930337377585973311622787900886481731714503013894447660574510811117560760239011769502145983869930162144779375692377871996009723419483,11279550145362280193786527569073669246128153142005093187250159490507383908529,1014646908145007448198490721299470502628630718890041501745363979941962818133000766444626894738443239117981501183386833243139699964761749659084139013120306024518708981904423824346505860335578492984713344203304614002838759865626363306690407047200564476370791097939569163431879881910250713717521618994716931933704540567432564849249596326366247521064510110713863306248470222211193677088790384440660737441921370562339896918070069068242716310841294748848083561389250647654154430882097542405718995678981538925477337705580206366569897816817189033671382537498938503521122854358043629123253697126087866386614204367650765018864
6350931213785156732012640484606742368213207581413382676867264798512482916943262827371846156900330690292320560668765302469702480294647226883339445514153918446754339676564879608804926827797795301786511326195775479863305975183407510606945690515256827856049203553787160743108101633152026254567933499191135662783472988212918540350980866598927482294724861940553703053616224131104353918025187072566061371131421559508943750442368965765602405015849110207424478291115925508220225412100475080078424204139868172084626709640095133986247696482666456324544226371625023223359236015058264957369342711411147245252638604910180583492095,23676453334008650286771461872056525526561983769515007150738859599569340344619,6117833253426184413497040431272109130586664565145316384846090299476792444347545476550466726172267712650674597938001122526987185659436425170273108612015689185088853360099068456982245972611422907285768041389122517607301493193077438665731724584316222307372605515027262101011512319718346655427561724974095771230495887207281057195794292656216679563851784512296166030017391161533807220885063349662140419960430939343020628809246346793511521327795378967372089965886930875507999079155416764761694263140243818516352958899928763466022379497081761769531393721158827217120674546441694049330291865064190756422486762406466208739079
9239182851639952542518681928295427474756603303284255962171240979605525722305563425904235652872222756528504410494045435870817599619727489430534542047319672395988377068865235529224234633070365012587407944799149330909536638359746127918558448589070273507251288550522416397242114641427525674594493859291558247354233181957515733191128391655872752187145433698938531963503528192159233695715279817968081486697357208387532594342689070172823870671543457564663053704341852755341331192054945348590039893017873324319577558288254185391395870009352856389068517929441407577529400528248482729843632854661840316125560795662467901490765,45092732604081311715076502062954649324412037918004002405386002972947289603899,7989155083826616836675473698793556226025530701881179011985732968905423879059065329790811893464819866219054836687296324034278782840591668706111788243553252881016056284023021820664627461065490282352618459766474480930585064107027147413602959854730205830423653844037430915570259707399214102420096332506517094799733084620105810664808597969431491037195762983226731860447444681872307911257725591711054286593589099144390893689075437460611668157756607291320227782565353619186167287663861617606207038466440446798920852727375562724333547532522614458828469448809087286048933498886330489214528769978312141454125611794037936759296
7011477570916885056443467418206593380621290658098549140285522116886565177190461621507583802854027845027021144632049655800540401588078853493393811443870161781041529558551622882906842551550892871076141652878255637397756576792287328521331758621008964281450041704386383791025070500144387635245701682291740280205359107981176364372711958154717494713983591701510958692573544241902927960119793517277594957558691137518947100605928328169081208403442495380401433858568655899316509208105331737015754024084570741730027378275999351789801979137420293015778553942803823215814742522897780078635594934509472699060577635129115299776378,29159742267724249471353240875163485820446849058812794946516816131635537082409,2478276257182610338376034762269461352578409737427135689865264277315445997240551111294651387661239900109954872705588680504993851578992921803973788452340434745469931723322727358449091545245155941492534789778542105151605705573707050851111637907015546562022485025740963452164482385670987890331861671073508230470164598971344810410459087229066415943166876049167604699159384748545121143862161296543103560468028886888915191573326801020901160657942284448785341123263026359600471924671297055086103666260299682266907300164801747129539753093319430523589268559176510667732201125103029804157693369871532683511962854020503618299776
1921928039696040156510203158388443079008929817822097337627305919552165638246617622596213823051668895081363622648864937429292562153035644156061111810493701995778284229007056563682752455103926982685801177496941211825358050966418904609160621670213247276971187958700238007385783430714909713124628075342909261218200274045898769086306305013582609873881585627744787180894249012248970591366638819055358659956929496837062418874455887726214044800174305126631452336990593692002366648785214972884323536586507800457996636463325703559305893013437085375974926816203557621581039992704962336234067257889691439666980350829402038026761,7160991454271265686116665400861973265045116690934621794961551317244434502867,1618828067385953031929919736746009811666753188279436660516264587777921975702911029784435186388573415298072304780184887080036830077665939665506760306936483586663311795917685633717875400371424180478393177413883023759103655157399615983268625257139569728405632577086922702682826404058686777656889664622031468252770450983656079887181876733868468121673811047325883545016363477367270709351908628681771909097618773889684253103940547219888935103070685553151993419164801281876235155844865752869971520782214633457785056923625723791221380775214030304339715027258134028874160747716713001961441617410722856163554139037925875785050
11831893134209042372187332484273473545733169397717232810354507458626245072680244364990254400150587365630517281938686762989781999627427486775584729461889073884753870390797915158126946442621633372559014653731713605196902843711906287694166838100833520006470311285868835631967332771352764936872086949647829910737598174147899779712379006048784266612634012042295640164506989833946714653860292616103978976381251546153472015631450567550802468699220986089504466638089461445925336615491737978483663725054762664731085483882143356024440584358276768380422834865648099330073409036328775403258098311521128953162528152402789240984219,54148156085770758306397650273289778341581612977234226022441909237408637326409,11434333999031082888491038978064540303501937489679726013709068773365837330191442283687818930932398173317926259446610569473916842090349812668495443644630971606269028041679405401733237668670635915478570854827758075412665370337911079194401621975920825737882186980385867595069242738838866517414380969652639058940444108041041075662501464553474871680336067672137858065031805682610947133990241783836963407297523565565197604273153797729757783065116020696237446876952905288356827254224526429420041540728418541524460482954212933312870106565023592866680605201691997281443278315002554014924210276935785550032451380649498984597806
797393880729191718478599073021828183451980610406261466376072502017755094004081054187334832357482054222911023013979571383868191158722092575891267368637747514063517712123570692280956260936500471016554968064588719172540388533747247123789548129410551573290223363719803712758035407115062905950228423692841430273435529730975947711711781859313054027279811730062890593530903526215461680286018344727965041638878554172244078417133597470283455445987160079134055228790652595560186668130011258615658090261737801085453425677285295729215131894957185103289471798930050799395382962245442625648635484967577073835199108311918345992962,3094298177841595801939390095886758766947834694380017334801227706130408744643,487887443775546494049370235147254281789364755212622178773130931271628578153368867211544957120828417726063643549109102782386281201125323209294144429324567749388565223167413482824158705026711832528663895698733720004540505586286567689665381801641671477083643678263664779335116368755957638299876105290095589028880400363310313795834494123315991043431997751618428194279270812088383118145319010569507963929917864297994451710373812658927889493104091168420659780160951055764030946450335858905261015501177232057067178362383845512210831705696066157424797173996030684021213323493617561951885767177507364226925519515810631616858
3695353984715551196026224728429374826619470278205106687877167449449421191639434575298697213863150887436620052636313789504508285257627922735793776443760622775344421878146594965373944487609716911906004972521005739626335066071615665670066508780262209108334851559073200713514993283390481289788732200808391453124925959044919304695759382836405353844289372079221714168374203033012557885359144442483584596189923143454670730224229366297797680500167029141005599940881156879294375001561868312291878251108781476313660929055985463608905104826339272250756841889985656893573189788765261421199450681252073630575849748981471567191277,14925417179145758807258482325367277428226180928914304975930873812232786906003,3032970469637144365119788135821998568356079122200829993995517056240547969190359146195565724886270326224450977329475383673055354585223227161889925696448535629741396558163478646513431625892104010586898510408357184270852955082076340184787738618862016088419551699533207460380898519360269904608474183783766391517540019374346393673588124739822359937413674537294058708495401388699162924635876666097588959091324636812210036699091474229448288294830802842911831202635174759765413715266477586908095757174900231338218282110548337931564462174095233757334578667042644415014218742491759473489055739481922438954982902257547215759637
398735225534701548543176561375305274802914303029934402382868633735175130289187806787265405828705714448196852802480126339372175627151548362402558670054654906280303733867501574296563119089462335853425951278768093088382373417348481735959925047919173884201145814239604303078631202938119601592846055663706934392283343819484192926765372686334816262363888428116781893264322437206612959649425090785014610681513341795539589562637243498014091815283509902800430788620738049679866931798056029061328644973400584365814207282812778615329371516355027898579188112442532110499119572927633991877144895219532856381634430455903327523726,1820711647247800710277134410299122773258616256313765944864749041054241375913,270825049612838249661046130185628054964879681886122264948873839996524059056181361870835435404336397943439168423714447032908386308629761644124951092236306295305445166444199636213567262056001242159762006804282436310423676363156108290697387343674029477598221743873238730887825629505660100797617618807942648281270135783084112282175150994840967382601401446558020921120132873626211726730790868836882569939334488852741320786320564243933205630486125750086209215485112997367695655013216005710432682720339752698154870898011668375449723788860064660374646974831198932558691874663487489178910388553420042181098427741567215348810
12224698116252401813552941324200797209295006766135050334808862586175640634753705427605764016308518197831014430239982571890235968372825742143229441060929260708601977845291146523333084340277600459259016325433789639943745595891957599119598319870942826196219872686120391570057928585152610641984472677926533498544296390003595863544416262794804308329041580070169000672353938430294944637306241034815291323113078805744900577797524374064734434572145201106837610728010198322526912769772641217211544898305960009259267038256528118826006626258026326978494092537112444325416401395456493904466493908893380490109991064195535510200002,49932291268921010094305275101813795193752344689561702679235488320075372785977,4843287642498915888175207974039761866050573055804094209395016894881454303431566235360669457040849305697883372619435597663234268286075232853450321014154731543167816505488410384575846959242770643189493152036210971978751121596015084810152379458806357499964491616908209886456180798933868175090539219856095269267175632368340892998920695030656502431522992930586139383945342824892462694856170441242201103954430039243180748790586351062077429707737764179595627053533805421994535525537395382123364471152230848687718022630608295655010062485878445106327292039486007513162956373868590913283192986234302410315493330918951916488756
4108209241525689590207710397673979343018675269826613937797079980734775535261341918268086477914409983775157536154715481835624289541101678424103071904762855264956148816222770237687639963390390349699492433783860423340603516706270176472150948499381177452471570166964017778282618451381569296101398303471769273326516019202260888807388241352647963799917135331462277473547799245548673594430926940382785725774009021759539072575328525511709949688163989847227813803264945825297936732817699702996928762839139536392763901570889014076707827076647785352479282686927396730194787063155591374647417725616122708530455616548488789357300,17777495091420077634947874190813388167619587414567667949693265048483570499221,1037047219962276084252725569954825825845335212322698616011036327975711339132599748772076485368908432664010221212980094775587290887114449958770785152356497652155680928866433466922556140514247204956390777420438334712904117894954012879966852139023757362037692880201294921243018535837702514028564339634508773577087396731391232940761341085889195903717080036557891484484409785679439584720770162887837710918464311233989215428417039166283416552113759995626289405964910443409963658897672662031886209877360037626061052761820935436430374789694058980756266099896287807675266555773557549524155021019648246704833863477685169948688
7377031673655961372900468256725693650630799579847747213581448493298841595750918493951510729403976832815861126218881907099413590556965417324058656158396811638295128024891787246034293290908380650464110042997153415354398103114590975704109842446719713652942778337902140990613932659078649222951937740828782171873323690968135949057668631160543617134181040863408803138078218315961155178831269443796206206189529132295308658903462661074930178348895838334652762014640054440720067288727327697349353696828717514633447679002652322522781772657150018441994422637481009407812439253588524810551250654782308215803227101229054817509314,29408729682835996791515927022418653837127255412502755074235845974477410210309,381146772150043598598471978908463106166530706576181939280896011856974136267143687068080646308910881500756692294244164521604617365490238859469155674478639506473432510141249793234756873588927513961314989389666182535952762207846087962316345958841664377222193532666577587748486106708275703723813929768919918908129267528612500609122294418684865838309128320271958641701404985744897805583476340604389523362900414119987702969622215791594918868315940338901226709718923687946802843352523374045815262935495157867182658562316051769111191348891751317358745069772848976707721988349950573017050435098346163888912473725762806573092
272862641974879963526059480350202097458396801024077751441993747721993602753486136444220324445422927463722171982719452362512609438953217511408195524360754439104072390781585486626018672363149621834453000569795111846470665665175526870500482467156306775192429088444878494949984448817560654469060201713167581961938336058781296715194495053573083497975696710825858392679570279317182097591907619551410199426925251829959695374398912105086166505210698535198106845988473633163965784853284178186391165716386546360928202777536760530989658355124849337067949627021113465579363796367484719707415846036589160110326565532217444359248,1345392332624157408376619478887865727776831664259301842279945797012396131271,102165811603417201107391576804771509403847366639735875468469775813286722931345394289283973524289126828601763452193038109323585537358863789870272397035160288218778302404858079251978305899592209558470821130559956035792460395296179985720397730407659173568110650546196422953801081725227603666149012558845350331007027811683706426358664498152316701027927617967877956622047346103712249494231447701031671845760977346532396208717856873460870941993616656788957160679253283877824909633267336200345851912271106917061306015316748920800057304079821862310189638524279031145009173768124188218588184615220642676726716241677778008784
11688926425537016013836133554701829237515439861723231248820265206903007617644062739451446726223377683017843753761351813820807137303850606100716460933080175282834114850961869076592303347864161313302454624219204263858742411323318750138618139394768090425173968725763329404210873473184683785089706398582889310385882990902688135824236849186549524938006703984158184299782150615841401912284663143024965213364226542206539067578082737031550025278879895015482682543758236279425047314206514889745392223070284834124302757178690235205691072083718054211767221197114847743977953465671956030092902461877863573684768612057337146587346,46988808769352118148760577267292196719271545141597855157446222744823250205327,1238609682814598415088754114536611789257963186608664388317254555092200719524730776522792738547083618963572694410535559966799546322291190131052466065716364566822755594385311535894590071286178465518045228586042906415726859124608978659649465638154643593353870335190708725369496038353808508495804825645697551869387934040157382827626314517263581979803341298093260105913734860087569447254344632317287535159273672714535570447771485527033282516117799603732093022332590979165188773755822309553177069170695082155897043474387427626808902891631249947307220026171665087449063650946485290077483653418899071407712161613889341599856
8219212915045718797999392383506096226694035745641762241708952143031991815944763277651620627250887562060375715993652606009156408920980880207242080099350323218381887437294487699094769594174757209131203701559082067534545456788365482833840440121750818395288715419123267931930681322616962487372318340949137203329317430516474904898908836286710431499232841666517476198199897730928392687913842171063162242048540657341195019990848311911830464012359811123334306652711926155926064999322212907464366522281898078416852658390661095291470923343869540030113358672738823578485205499245369489265876821449324604502176811810361665038166,48042914534952101381813366085551811571134756936820060802804158813107898382237,3836428628745680722300735075973884639159288388521693369264970166044258408101976787486089475940647086480194479882444186245648212863209980859381694771355342804013808250034978195433766353726310000271589655510158138211444529620407956970670397346356035542541796544762884405806127927452815445191470154067375487014047539097132882259571526352595837267504406893376070972233186493314167440655946165004091856437312484989871882997744541700023798648427016563080524916857213439998872628110593856345832413162750267815171983163505748633841960934646638732004203458874012023917157541156597022704228131619574084789654732171980073354442
616704983851653017227241903160888720954628712977611643499265326118837708352554466478379365196613476651113177236192718841414240618338943128590538757001454714653799680491744144724256399779625180518975736101018681298788504676361200307597823662222155978505815773482538472740669853974709992782843704844095878709065209160813411620983471519393518295648891863637561700665362872543895530171730111014238180903967209131943233084913420445998254506071709456827276260510725437142854724142760054005791447407595923820589785204174865242140972148590149354163006569276504568918384386781048567849568198507920985479383263589430599333052,3976092450075392616514981078437004042653546268299452445667811997836839955003,317886623244836629065952031382963507351464659815499754300124304862999104985640663526409482055756314827315800261382072532857138266338063050787671001126857104285831511731527631276818483786248610874139358624756646691147899263878926631550792427291467125645359126983252212947354460958497370628419991662650118277048245891538957246983208749388805058338979785367876302168029972121308466855250493743314129535284838281625896926391151260784243881030186754540621407513338849768628522637981208247831942360346769442530965014698198957707298405788873785760437559995573206647793613808302749782758383132713811003658568771961044735312
7200584960882576853295715673167185857688321930993442916453425611604516648031156449674291538393833588487356578988794630068236749808311310858656690333036506168334019250388358849198947336465272868360367482477952146606628326705293085552129897478508733890393127698816787493189876500644361331536523339804124675504109556499162475824893541394287444166483440589536743730769557073310186881405097022988491387920572752833303178206209639803931564822502348075857200372900225169871033381293715572120001895238595075523118788027065074213238073068231423549922680069046393217611293610281216413790828762556531170886078197553595693014897,32769514100042342627325883478335799719887187686217518480796005898054542192317,4693162302323303939177049976932692863113074795786358146295910850674588958240441086700534095741070018070314721742860900576383520503212801782350721161401830760877657067769905160372026875551825378838748043938321040621691495225616169103451828454313476899573587565218195012111261678475068378767553149218998657828853717267899139882717232962676059122287075903418068914925163071255502699065413777957693957237213110992719511568128739079876249172967455774163248145854671017369417068376085609280562875348590674272039785633613577813683910312899689036160413372629018468573853975304744278766662412198343036630878584115310012791010
3016022419767415050814657828853405292874330518700722330131399912473726230458887982799603500237836077648819201881738921451692896061298906496293028543740453032173841968026322592712172305046433039005281060103514329668352693528194026780575090350245002861091754767703100945710070010796279357939111537805602011000264088213792302838732098316982277424469730058336808054490559979787410687892811348391676311224668898327039766323317750434261278619865972191782347303709675948981629068129829263276103722343296703376756881166912060784738848472565249383175683684816824883188410044359960974950279585238956844373048649903547187879513,14281006696247136486146620198103459955324672577547480599105246417392942639329,2696024398743231581287885087025849918563192665375734789187446117159752914841749551498722593385182909863422754116027437621981668276741003722778038243158944312616592690002126148086822738606720031910710143565868372008919202202870972386086673216925431894122271705749444364370046453478958672048342266869855360730123757607993082241279703053857156818816555622501952865036906497627068444588669426065842053237501695054158067033252125029525958157400265612208165313215661897207364835300367261971056909562267850729142115601865613811701435119411319273121125724924710755217476483286306003796168410992382567074146771634616478837481
3025841338056278459297377370195230715768042107849097031912131573907082093257102412870007031246996220310794449156154690332776025956097562480071639328750205939005335654874939354868512556327019681525883080718197256668691962106832225142737064263607105822406037017806575550102036556763003537305272483863295018673614432577648368174331125231148910690163429474151561730327883089981304397548881378587471410560265285596944648263769191438585676721766042725916011296550563535936346346907942039215471373208281356369906482121501150009751820159484322348232451887118036851639009375631851569818470808926046733663143183490924108802502,18415154158106285023817261416010559100618588844594573571349801018953370406891,1487664837138944640188429122671238558029143499939333571365507859026224312764510446918883700058080733552089711861182743925748310062846294384884928382246964278624172379530230727756637973980927794794448520629237757876898255752686298114319393566704224440699669470437616960142409732154923624083803518501624678789195706899711009517304036397008915838393593618903999394650175826900955655634997565874924147009054749420316524800080032407138400124378089669203267267145877622035994185241371931532259782923842831854760500480670863156617576790016904043548003175586190767131001189834845579274218876805465241337722934446071627957096
13584865881521567323706718503282446663091355267196909291436228071231872143106358592583236002456269291063032983267174299449184549744069879028330921409132617526009152970093925241757104804776569790976533730271677291737423689994834171594399509453787876461411492925041694068862785927942415213320719051533696255516646058808587269051499490922109079467097680698994614189327799684790974122125556373887797816905613993265866311070200474008110292748424255194326199047142755626953719250016229335698893902197419621424822137558755356680301749822038304031298571830675084649826002210415554341618679398014866751713789128721710065125147,56362191170520862697318854208037630882580724558617464859602115317542746965413,5846131940329274804631096577612194635349680931553603079382230032051704029520881977904779350450762091431100007406485074210126158016197289651907105783932059875666725137229847650512158670514071889990882961723055592385774587719549820199497705678507538012251713145988946574861362416006210930915424222161981857092397213969522485409020437350835833177861681575444760496571923583597780934565707672312428590446970495213794428945907400418388723409728388012900712842368069633162784388889116839990069161754634767415126454577011073928171027293341908186148183820545197471314469309664304806207017191190527825657961301362553638172661
3009521373751693414243129004040075266555002486486940527343257892353092614982123594960058375458918996547404386763017442000478119166470550739272450164037185536440949135990986503974252404689641621753612329842604863044349459355804604897140411148865433491834507013667880227254600716696431827640603782958930248406066959919096971766183193101265558058023993730514087368406688043293591393733674485839425696143635335044913603073140852393624162674335309129545377972501291688036106407065434336350301877135380085983961727345013540517466167572448474407697009211320336005281428417092300632560714709950265594907933089334874288634879,14009219666085685946519405014322200894595923095538295617973416025509161465139,2442838093429072231837171726328150045006684987629587285276699626043283654251371470341732249394733379267975548621153714183766032369642328404288582542568236358974668469656388884117398240666145064033425100920269679484431655130636126056075830960467064150596476955889148886044387376895679431091821899739358422585852122822312614623013844612596476767240553990297999361981528804908518362244964215428562216823155763405950301021679074677817073341478886068911670824731393513871699286551159223828037318234045421342663514878072105173223172244162062530716164589593437212603218638408246248187375284354068464636458501447102688778816
1770939739452792314032763774618787938915399059891565339915187590222689541935767960661539341866390131679732768714374768805112043353976257662524736598936730778026872524643614666915417518996204113403517795805065844878082590560777141279330446447464010769382644157369772440889164070955975902382437840739417110631735267864088944664294605476414020425805624111069514677087797323358511244273471121878361956132370678038349853107874239931493419867327222668813198238902934728259326006773477380772326695854399768478241431049464163606141203253798037026028607583787101827685106033680407007581041380699261203834524267755232231050559,12100810321789274307820369873466625301287806668199673443432526113774828036441,577479519738534457468033247169736279263551565677023217602481385404586100410753571453537260166907480275579970942880250679113852452082384284575770588755786258133434239671002037270474464448366731576967912103642546383756520742604540587760912356068735568327729203685405244278855915870504272681139480917801089660370863077499913209572666293792552070598281255826112104188506174115496985322931728190020976517777700379047537907732476711330329178499342496190889929470482657890162813013235493469626659685312501913019385311370684439239243190001871468455369495921907944565276183699203075217988474648168340102970457741228924571325
5905011743198220397023009385060711458433543744679913885835728655221594638552734927831323961402990904675655092659965649728382797612933457060372796870212672379288616196131995686233612580220263144265151399881158862253186677287551522085873385983030986593994586928699170332514274239613309778916724210533688490981982528976970865638918407047083396261913046869145541563916337192520534926092870251803061565085618361990302125089241176481120272922358396544074305616266269438853255053554174112681457284916397953824151322573082438712040132021220644882378041534280705682950018961523946156418933695918018043984654655817535431281470,21493786347574032898987675596907505343319821668497626802805037088874632971523,3340885189032974187070598649785577165107440822786331280820092941106664727179458862450032628322621408076625399577239851164511498347263044632658120551433301622037175612806894843702601783706445896414306065398542731884799157993321112209945611384985038652938720299818713993417070002532580278176712264402119611868746168453361028587066510616626516065215382625079605200172289735269175553989884415456563039638508009200642134497381698857666651337966498818040444781089591706025114001858292656022700926583302288164156383023960999053855272385228875019223409381448896112931087414069518766725557540344061227470999576689117141765308
6489253697676936141039720091044766384415268895456190345802552388780134756743046701308815896639933823885722231828447187003228369122102430189962458086215878987281562239274070034202364003050026125898920684232497268755143194044991874209224503499410297693718629848392065694605910224030060960772788500820129339813992554202610075790585156530148685615268502758487840916519605834158764933779862570162925065643846647989145612927229240750850063075083879552013037841665996883565905370854512565238401788099382933727314016657273439703548847989336940250683058588208300799595792727904315893173388631025952474719887882472706088713606,31174553989528728837888821072589145668579244014241777329058491669023641446497,3823877985602010587446840620968633801265839113861269312223922581151905470224526636647470572727575841024518793339077625028668771354315423894331195565233794830527937425350061555538056304483099128596205917803184696365606171048155242955086963897754517508528175644625152257101431388790585476593160456017109079852005535767568228862311468475456514481181363948546196787658305955067286708706696048162482153590455795993337975288913401687545391389512077581199999872441072645701545653505872752341829727584060848885335361940322079987043743374710920013876243658809422881062335308747464720160002916839968692382282289703958810539862
5454214146204824192144395719099791885469436118857080367130928429592322918743669404467363676677546532073950396574722337455189312402691993272930119435048182341342245320286652675089634601657503577107754593449572612643935454727861680070630799546043139544599263915102077973181398965920656151332748704769268712227139856133827127306904982380695822779291706112312215378845788914331535882423454971844052823959417027196070088286707946751569131656331745638397922605387752885950931290727388968699378206136302740532558895339290788132724218714007854765123538761993028624604423244208319003586035304799853758923863272793903539610065,27914487291118864780453364844265264115269658944095143514254682329155606533409,4049097611238306865433104811728886602304079386860523172323641610523820875942988119934812627870675878126255266565892790541783802549177246280473591430219960440495533090084829579681925720543154528391519424221987338491359850789814127438058025790347901261922951994130838131545773428116432359810794129868873571750764064076317635937744612877641431331076767353102923377690156774496216647873912518444705772886234107370593683439692285151357661097959758622998678622381812346642725507558597939723371502718645064250149458347763634212246287903838682669896524280124258890036018032390171400452605025749538986759634719422523665271436
10831971159994669709380114178502541662022189991894517653120502381180400523802107767507992278664781870517414104119118458019939684133878062447692560971270213381724589138320494874048891151607352542588978845216149796802822546917860308264200379613817910775587934166612091371615058419360483001348262534474473665056573840295374623928735375110032416021757643739755882292283491434016797774865314283264403681112883833006562047322464866685214035241358629753488178361829476199106554042808426629089297804546363593967431888530149201745345717328183314200835379377865510188004531568885829565163831823905020843861798648500577808864884,40162186385408126538477799203910174339038041771877240323143734759672319991791,1797633826675089317797681666614668792107858451184449798764577356495836553311712978698475656262175898335390160723869302301324396043118424519463632143949577339781777108332006628101609271488001936196512788433053970108409546257746014565473839271880862285780945052889981138676666907470268574408864587898129209179561322032061480226627750668951004613623814793341903192161778377389757538694018106452282135555350224779985219147974321748769584343694782876655679523504715200945413042497378912929606433849101935170216506425230394321123654688712121927110684923736074399094139173888787661209249870879930079264302867063078016357364
7289941187276783796835103233022200277609062752851093885759601286390199031406855699592890609969979129461128319262608939654454980244497070345876248070240519509879325210056269031804050049362063616128981280133805629102888740846116233462742792082682712892885792922587755783868784989278291618981122863993162252936338538004387663294858589444431569740121410966036834175086407658517655040358199569330325657394373870850647696622215090531564851127858694770076881659567240488485626743087366536086052256107705316044709373309531366223458379117086777864653446569440186921959107689541343565451147799224112559370344320770996043245889,35432921547652624224881077925142027525321412288051287542537615617567906367413,6162570130946464146761218088645865775553062346153198291687455898657738491784852414217087499757390778877423278201553344665782118919134642886975561666563950271497798731991214843704463317709293341361771306013291627398422249766229680375029971672443324542786453980178461975784004359181697173512043016495885833866704848158416211339198840137812011508343900246517521074127307336421983787803205768691734210154814560071793522021704610706939011284727442795935862631630965410126483512886382893924840764940561584920601185583360402514913027318531637243722396980182764108850466960971537329287170031418699493329737084624838744069613
11727667152072176240334507693245103179734871634476696999309154215511864327567241986369235709418908844383993185759584064387464968658931088816845227681016150307106996108818966802757777680853366004485765016252998673911034913370166243809345131947542665868343734519479845270252623342671582340597514617212648804429833375225224054649249306715353193720283421858620416340944128812024316983949640056973455787569998208356004815090993549621364336538468350576857559973346642644505701655058841396129619653663433568027381485007868097385965034490185764663511636156790934516733530789146393498320387827661748083785121970209299927095314,44015150343572964200922765782829802078661976764401311561000909733711498515253,5993695590631988388718786467944451992928387859692305422542188319411229348343125652994333162584317190663429924384896940191749990385180439374843911122458722439278956857315623144591487159358565771875750848749264312979380806788595724138820092300909010495940688361648296827407195384133929263767852404241959772414885013324755223038650693378974866279220998831230341512989197568795754075480487261506342040007908239456008083294523033205221085157700031327258970197556540369345930662891921636519573188624958809858539678537079960947439614476022618972860967523477492138345210047261252164475972434375176138231578730048644098116564
3318163708032997697528678520371798098517187770935170006121919145481846419825889331331672031359911132011246374901112161530451038845452544269292145453932692912824703279682372786595722741791256802509204265386305601534673905199610599037646134082702862941194634364793933286026829509630971454790063500076721899187129980583456451530850954934236334896804328319283745321963256642202451616148900658237149726572351828788214542817488521588359937645699522090999222600044255403968926402499237733813734253880003768574965887411081384782243164605526346057879466692702796964859090446391961092627054296668806209827692739300075305013505,17410243399295744296671908235739734376212034966759540940915922208473647583251,249146874666699491228599744379722711534734370882279138767378071136070922235546154407573923349759083294521786743455246905316592716588760975684125930769846768362537626103212523886542117921816808663879670017538957969904513878314984286476260761928562229683438047368483312017550244297604014503938973017036220830520610177582885265268938521706547834739664926025252052273903086897319016191245027525628321247759459030751323385942644888981511667207795422902563538577924662649288948675288531418864025743942280101411521653464116269399619868728686237982029015702820939040345676395731524015614578683951733322478205406869678311386
8161110565820383822484939160015931284514663778474845304051529257887841252193258111513735932696410749001105194457075307009897431401082203393349589506433199496342332846215474559164103267800527040722880774464454477321104474003277232092941496944408778608463360432756594889744349973550151319565368835413521478001734957898558272707933304990968917821780375900343745993061552299832048173070392933620373033767620855465011640987416881517440161275408836975534607137979363459559629713691436251942865988386701257335047402507394021819297848581402527575266602787611615636888326984487532039714673414417211167662172310552832060847099,46925948328744432417288392970050433428108614777646568794329214497279678215703,1982715040355489487833231297991286380323220491342416146017860319991550528966000913272763154007515919743151051781045838703036607952885126634269507171615079882488018631608769753481130411576565213518576486719826052091119993762455762072995236925418680159144252789610905547889065982495645687494821392125120414486234258790353022172097556967524305406611658766671151025641656189933157501197057155752142557796174455714368441814520550227243806791164786122986062698127406075899750890004768677530105376517881530562292932094468537510819441353251684474813535243049370897611249062080470307972718478488732935491875506505812760212989
12566977688314868881328690579122292965867909520405180078185083254651504898776867416648664590648239736343893862876522572648553520381012244711566617271987116710836061303561469978628572243293936257509790447348144280310709359874639248571749977572647036107891305146328285890527791741369627590405308895482029191474370563328311041427186755540870222278817477729942850511009511410833783580677181231548675166023412122821793625095750834407362754288628751951377676697456720659124959779441566327905471402466862559150187021824407573560219928038731523356035966073405847387076322653934041769539316961872838047773473706127248835366729,46619833311235357204418661846198475124592269917400052536527867805706346246693,270519606437854518640876041712817914860759282008635036865317421149283597874230077716424115418702319460058657273331997088667597902222582944761193859833087353082431335383047237798086767291829860386175385809127759751177739376234318033844919241858401297888327758967954655847555916784740954456096306811257817162570912295786909349621614105875535176363440986572364290629799983272785089592591015527408908354676536120527476022847987127148418001630712719432374762952794628625550384698620847004190476008933811734449374642635276114129997321205562388730665746499288435076408272435834791083802137914973969972672747430627528105001
