p,q,g
23095429345760874447250295591419878701662363716721208996580549358026462199629053717954444234658178499459296072140339829282014938757248721952902649226413057039375107012856401640632647694579279132958623575001987798127550503619060282688592095018742585780204149272469024185691036597443340237070665594018238774987822892299018852084490546223787039822283754819615702786910850471731697659387919668221933415971053867644373111227053716947609371686077645254664243357719750899669866394172644480833542501741131619826519313124200757967694679702207680728463478281632759926994692324095933662675814962189741886434878683151817022663569,82751106642657726423880214514904463202387934133443091262390708041734669564619,6090048973355221185654209897879394284625594164867121319930871665535880093931368454763558718290810711088980281309740800158731329414569383407367323974344960851029938596139319670434818460898155224972143144398083883038015912834938483271680364599611196218644335840206435393128111559697446205382716521383428884316020315227536684594906580118821042963816955965420990392139108838134085663208647975876240364283594187526744315582478231128890584750100941415615596604433228640518259659831474202447141926843129232615234067980541931300275375107708147679440763508542042345011565255631154557070417679887879412104544259137631794440897
30217274171663609281671681465206675369463243813546316436554047008781028997618791859876652043690008489579726401144684202092290259371064724470292010802008343995282461593256209729101563680852660324376462423294683950507517197041700545056432806331990545147294196928321893572295438252022685650504457937695258944083983043444807657699036340217598264020645132583684220370274228888726568811167103958042361663057913187771292230232375571338396934734589856864801704520368849117391116968762957824959269569838678976205735484013274854990044355095396011927504302692848986427744194823116838627783479170691396240665130221350737681193837,54134366588182241333182596873601248843329622393008299544320289871973591204121,22185072369840488695601616923089429489453895184982213490978165603846542867125209131144174953589107311104168826747433234396289029159140380851254350043768953786218064920804603838548143981500359742942905331838307785148438819387314164678395184639363015514974280787032276451678088567861745045597014146322729327988223912239520082230669665369582508586202452785251700069266624565347789329172860266720427455683493389419332068610495264243449710287540915261896638588264682030720126566475898817840885617456681184126666889784836336981934774832842381134212375244145684611590745073761336189061785711695357388112321091558053894284484
26405138729355088948548536025870624747341135215554949062328062300330266186256348912945295864215260150280938452586541847361207742625140697861009718704037745740507861104135695837011818787485856622971158910387456836284145569791990344582388266788220775567578161762277075472791757106069709274165379886516189471496385028219715365865195602322523504196480008880492480588624862170842712423973115477361345303681747720416374020566013003961063984643162085453095025833797411361908426389234034752213697361545271077494724023722999237743467047301498733646363595311380681913519143359118426139376280041137679924046664306030584711017699,94609821631573071896788459978268265727635267117723541473726129741694606901501,6591889794965059663025725866105250153579311653293871418947152709754672610215540891474937930335734960098075036764175498315613386342838808804568883237727735389142398268709075631490997151560373340195683927872575676813258807739447458514264882481520672988341005609103401709464826865872551233436082655144711301867496531017918972444765845430719190666118671635087661411733824728691582790027039858004831700514527678911487801553939987534261173021583517493388595923688534079527220936979653585986179682136334993802722430591426151804552884114849455618112270368946263100343867114116639182277846533413565500050102994867053764587118
27323541265273073165677589231091913604105400181454840622905103623177240243353684891436595901637178831299667896436594835458193967683353555537826865265383491809850978498853833874751980729661081714850786130769646763959550848320963062031252861112027384891885267239947066598791771412477232451181815863093893877939210491720668374729786695083985642053939639593023864353674110407118508997830457135379370218858641697565747447754788879162722433195571845508075309773357389096871873983216352603088104355249986857036199921845838677026061460166681444163874663126217373409128088430961277297923400378708439760084277575955600416526861,97900465206665814487309657921074709980128163628618426089867073812438336810659,27301611417072854444260836947822388187808171911528212800576296389405985456574010808387648603206751526252888283411889008199981672290786319354983696540937974956541827658598373446402524702699582928835616907165675288755644062639105150728122643304069072007113037614663189264596308966561359056064032965103821232507387069280176425279448601550484517661038715377127762122945615277449805549531213249223658315004065401490311271640363085766542881479742156600941994355477235570506966027439796212925948314743130076362951766353751169526198652558883194864460465919344967490854766272251593643686314444720257860655513414928045943321775
24453103064912572112810545957038344289785970032236084428983545781842832663758476184586654850229615832353873061940611214489024213350402766449674571452515521598566463833358264632628321222966901253420715412047167080279643950843553608334969116174422211103978528412060797895191152590287525590959415686464954762013754399354514462939786997477695639600141468077409975936958885458147737925444290219615130219127176813142057460324306133086236745730413418102054473636259946231232854264258421257776796117964008702712501437583692185918133605193943079895795448535262903829009871358529626636629397824002794760122316700972463690386479,87615662353551117180222018650315815011836372598116288135074871232391205851763,934732339771753732164767547999780829572030100881553163923292572485513860050610768371941164707969398612939219334352452757448432973635931720677325470367181064978796870490935683464059860954485206813299437969547392113706896023188022975023127441288916321802917579576024453553685711774400499255298796940281416549486083390294166707157057246214323778277737619486217436697340668826352553351976108716709536355871633641677761566350521001931309843905408833175789656554629392429563859418198992666354794406301252641238889268106036351352954852188174552320688615016766394869321273050922467881579852670146369175493588094293021470922
19260953949981796946476990893744130140775518362108453182481147659267376218142253611895399599640289785568734016315933066943734179126463221955485674600203343369889291141870987330476884146208637975260432584147753508573210360998093065215829790793397206044261359307175784933286300726759727796934823396203278598517829571575809033898258657473573700911292002643508037107213858627448493567149131423003209724936275895203184030591445660513584396421920937923134112056425026260466712464676266487465351357519089806792695102791884368168418772446304362646426430277810131854288480696952645208851849414327175071443770669067067507668893,34506075433640172262709120020791965923849268086171807987185402538375527251827,12537883957790768711306518473909479218597439505952777030646812571978347147893197586973895094425185657348795636130688259708965026446165411484348596488014263704657545878905749447844411056883191960852144032170878252738481844377309856057884016481823984390047683683119846948181242566669252094562222071275247930110248297064096378737783300684785062455548442472865064902709228562513307239013141750717728042495721279793944040829155455323757765183649166996628466061200990448841072097346075693129706069357393367733519691866038444576569982262429565837578094007654915442331584805531253200908514509934036200716829735492773826321420
20440355491925405811472604206995340617391213925119898289993912615755278789437665464687347817633454349201671072076231483449392598616577056685075685555405098929143286896862565787560676709121919870137981043111397885001026056170911385590514560624820344467835505597358417735198286166848922621139178966410575673267951921992016671274530531319651821641271145730424657875942254981276421496999155008961472184141973100753430049261657586000898708093939694493315883060564833739808251456425621058710508970650110441277367070632083795547100219829939712669686447063047723560326884291781017866064491811138909605152009456907773037968591,18309488988095156137936600398765217923755464936286153194037260479263909513627,14814891013066573446667314617917955421873254143237363003216278235392583397439256272663324942069602058392536516341964773833487715741469966943372594028845923230501789845326270263963485809476090597981687236371072657159304468559146069252637440565832368569907830323387061931577225683389873253940016309365327323258387747937381003642656746516789138798727790895467601492374038518030108599489658950365763010773728525015553601767837928038941054399751614493563200916085448043709148983106453772847313318170022766306572653420607851884149709464646911460608861922423550192926137460962719048944983193010446386244352252664665780260487
16821188807379521643457409282875115698621444758435452549320607414120192742695218420826164998645409578179237208144619408188770411866996226644025396244738061318809660181220276304514886613981356840536053448857310292599306538660663735402668990962488642619050285750989708496283997813602336642638700328674611937161727819258668072901021696678530620506392288220232543090728176974082052988576977509673127377844790590006421727698212454088665695016601869510536119409323683193063848039502763149034589507139564037121894363816990436643050614472435211662729417085666164616967056227365701937793041205941191286717942789759184323208997,60270452998148629344473939738219901198962415370377412304850005802341654942893,7376537257859993567065017655572338835065407149639174293611260428714456827783824104957046919662532658328707266706261075328795705586736234845706425199169417376788665961030821594966842718251224463992695417279442387047829878605449812813458597329496953015387616416772556128684858090970676215367542975212121941741188270963610013337950360836249234966549063903208301718133597606699167193273252772589365428693957039423085830615418957848125003879267018304047428167054488165475468623568136769271026346009554912964146771113219922385875145597191544408355051839906097337645819835114106288896809835842617520652135717340195268713719
30156357886738118529462934126209879439199373369527077332723577435461820579706934883344289058440499148261410545644495372277923675298522965318823861299671759193491444076225538676045992636173484269139893596481200465438265254166858869232699623423691963421175592106200177833563881218432585645716772212859973144701570915702227918175215491340869457813266038697651255091608675994839215112909315284910849996785799292538537031417520479223745325604738334266250633706696134244566520123861026370132804183612136921945293901954370765870854689392485666621891962530955089739726955001165697644056733035108240447163062089087019772315513,108050469644014561012812174869641661301451670596700685928061859067715886262793,26345105489599237784166539798823578151525207577680057532954419301661704226565593273674802171796140365421606981878938711676364772642219329261896964023429977572318065447116368037815640054945574073519002346346572521370081099402752523540089467486977116666297290937242820526156134362844960832632930713065878621050677268141532421463608773252245080240877589914260491200651223198531218596599316930352398273472414228273563777508491014500367389761009440036912456276010079399943433446439131135695814002935750229677664684461262336905178634373708685366578678904753104369246092780941091291736582996060838831165835138859264398655887
31091915993839851319047279155059186888232287964930300452527351702386384829042788178912534980903773968656465638124099865118134139848208307373252365117503928229502897022358530623435478879625647825567082097459286037917237172241849723994746919809170936756585527619381317500750865235915522880842909133274237229429833586400656820904812400115933106242170196746312446959824545876589922775889297897633880194067998845731867806024606388886769035202660593887318257401804754117068369421559275443614985757163007210546873167971554897211614484465478299805309409446979697793579616189194372051968806840946562737306453790648067701894947,111402581766813807135397845138089886648297549580873681551923850529649510369519,25537329445232280619400886362246787397717700059092636378923352465157155550322014082613193980756449236097765284665667651265070560500938654979543172618071184722561607940733691416212694522765697118148364629218559602229528760223824354116421049825404784643360464269974028517457859855239251970053850806154170242774085874957149711073315129585672901282389768643880708010574922027667678908396652634581800030265240836086721777891958570480885921990311121771934942128709130263939895274770839318890946618689295037616720098212805368777323100376924397363167692295495230767573321259354725676989402495640950952700326090300521773091749
25929750668120075400215651026234235445069503791031572409430330609811559213115546040181306217939577574163331314969026964385890170100934484396331316963562776456937606294422795061051448452582749256951890249026504417565842886433601457176156643215329828565035866694978182687624763699848509934562851982589289579898806186933706758566992857639796025574451628167723669410520840416929652299937533169745522554416805837369814566127965012284765525788998741758062604076818882230534074654736697283819638321314400485701115288639941609634004779403345666137111433393765995583286511540107973696931230339635914100185119241343917432384421,23226625608813071489546209643597658970174183997154444300945916043506486477609,13839331232285902759752305484248941380891845311195308742316512622782708089729006768760805801086761360571341456511424074471998966623194467941719626029720189543034680747045215759282378800466796949918444222675656998344263376048498419130136077159404576952418862902157883184128004443935868913868984726560146106225276706023575388270150116683289596532015527477453895012166767094084647828220159066456474547566769945173407967030455490051891821787239443778783864062485048011945152067259418964911895456839851065325725454750922878742909532542998291775753820036939563731614487007636768284942756406514413009425294919501683576396689
24748949805437791102438757675683524651454461554196989333440922301358478832157150325988255346973328945129454730457215124065182605793166165322362870049956433781252461687356965467818317500291034601999656676388136404244888965508058413567071266251123804040997933077089321551321683999517610817151546566785360592206226606744610222795372389378313980910005728268968134436043821837364742610630399619954618497273126901839557164549653696872945351279591950461467010394703084414128507558003269852969944833407903826242238016945801889733373140162793942801963261166226204843598050580542126924988883765941597654848849251198237770584981,88675683572839627569267145110171234763747575768241116633781048842806637203947,12191827761268990283640700261164602416424001835044631187923571994648413071772136938206571722795190059025564355916788144523475038398721708834134290628818064755377166819500707705279412374305879542881148965646743524425019098255426455588607471724444996686566899312169611076142943631825985375186959034292301963401325669931135762216326048983593839736652844109928599710750525887429956832524189197079389852629003979556216884875111108165214124260676359859292032161312263941953721918393316785239581325717465844669059006619918687697105306629150543429424572020023860898926775431190408880968508316553407258148299410608118848594356
23163238687409281762818187761799361776561965763621475446447562895646314421093433766548332671533002567212709712914514102979618090077196869118378113498025881615575236079486596232324658569816369930638714357919020900253270057614925896744254079926443746450360161827756524600522443125384785148080676658069677555677940340075196168939131457252422810047138541094021366901850264950154596800285418425579361670423344144947586475152489018282875240520454608333373034763356807769441580918462651251999107441165775477753847261022567926547123590089734815640350634241322835263820582969914047459397913528942367780428339368323876819015411,41497034025976289689730907910440781930247099469250428531130749625628621976149,2578784352018003701615250011272931548920186746685802499947680182859729281522795856533745097817294167557582959944141561339035078922600569108790904836139094468494853785072632228194784335755573294569585313578342542107774321832950271059540517585156421478684659281211620283478662436434060223179689636115497642873565308320341795305103232600669114005972488928324906879834750629793380319183370385623697488658764852856981722225558999392700462313400586953008308232477454522939488196892019671728216566725901082626141475355167067621336955916820932437430176344942027451119698295458365880372667622374606467188546270298022698574355
26763429922759408013558605172008256363746348335733935681453128235313063373987220908767435281063037184473064710087537038584002903760867258862438991372917370726481869792901389551959471211888090494326254822121348325333437122865713994348430148330264158883977941741655151567336527747082665282792244624212922590420872303173000643408868065675679438135633423327451775897076524617122146517615234104040390354404043885335773356786516692738723297909947105005157396418486830355843974855954766724390201588730414307071549549333193816666555529365512644084866565306867845528481922027931736915597668407084093760909654874857089483199633,47946790910558792957344109353134091677015935845676116291610172352528360070321,17004705743480051000697913333982828728781608040235687126462158881946308802004000562201933405970476983661288667923296295097977127566047921857326099169734619646147658444530235275631728207173991108798242526223111456413615976689968194148707911749119576565699052031036596001900896793681170100987363371662868971978461518536498632398921295337363865761103430216746344082884992592023536705175478568759464204869091950579722185161976458778190363345480534549488290825395421162430899451567072221023953722181054500800355522295144735935257724603619585867950646093066638792293236391603870040382865574131695594027349619468617756128472
21692138189686133906865116656356015138343810512783465141935397468051779387129161712096358497902387344526866986518186175424664675063713510013048675701967798095487693525906991979850172117476772860150730729318929366974923784472222904303714448541082340858680091513826044270716266401312749255385649995278335978039141071362485935404769223210561479666197458341525022912620260961836594464460511585703040116683784934513346566137799135081957184905917787009464523810262180869952265966718796725505657237626600990161156589767834789147891312014025775915996047700366747032978849115521063293132085279814657897057005693658204502955093,77723103293226439937252171448740900238272360816345234742669193088803756960583,124910285413838511595506315633949745271119164096336929891741791846190678439907185461599968058845547224760153011969812093052634843817794381409407634416230596689533638778439627161350319879860189652332850941101329886321683293093797645865474630237549326883785137650468223425758894615074470407283873039663909061628749081111198712468158467732831200670260659802873093606498276552677431271411627829278185061558589877936459430258040561310197672626705738197792412081078884149370869666022223880927374082229966555964170216726126924890794936102559657172400477800461588418007020375542162317298709496246539624473749072195432007356
19512900660170749363733372957081505247538232747237564724049424632736099465321746504190764641932703217531741026147113288827715592809477388808980113380179332874374670338512367460044865848546217637216883188581405876487292640611888497545412424421067856704460184402340905540352526606301434395209778864305860394947493806159289430668694779634544641819922613567505143189679696235133567957333094419368020126088096963477438727118336854403326874950034572861604564303326374936153283481939345599286468323273081043807478605328333391565190359644568166175244537864692794666048024004703881963996501067491838412983416881156458269972481,69914877929461570215244985903393266199243729505233012869273006725681822819937,6123610650857336451089122191709862377884602187086191033751297830972538975919763616770551070647458880967539076153158714867722096986004386728707159106299390697914740045513374291677300359538500121375717297347627940739748350102222570310576196095902345561344780896821480089577324720998908744735352230792748200045501238721129086216911061279532318094931569346593240427873320903768665555486435163567318474530110283997971965606548538930070435682787026865588961847377365159440049215563515404274615449721942525991912609352003908472891423629867567829508673073581785736404753626957568281502099026118864623879053134765496873108055
24671402937500204870361179828096416960411675620240280607602626936397544738152558240117449679942995157087859306766945373391245264259519531228709361163869648330994251349527996383033921948316192939902261606362233072853721543374705623717470541073514730193813641043803151137362453481251350522225658697475436516667049442718847226117468735701579149796773927816583607729576913756750764078535517921659250546202785721145438073244139322944883571749185316998254528490866938291850638717750040627731027392882899637210223668519434202146057385571921776857696419866390862619038373944183428845817476956186684699052600234624883137873443,44198916264784401127274989504085209128836552215744077118956833655332994301957,10840281242328830208706535510419399004344045439412217847156793051151083656015049509797621897108120823411114423422143360294381635894480033093542857935034084509078852494114624831856651587324583011812510183375865939530601139287571878111505623073995694688193434881729953802309003090502720379563329842761949730342117918290407576847890036563959010556836703043708182908724630684862708106874830907385504950388034348742474318029347733231241614795385822735240041818422568225441766381555014163824433649127088811358718303491367855495258230951473457237080137716840178022181992037719993879885380975410550577159302682812750355118306
28219085139684252437910897651534209646481220296772863973470181923195886882328466643927598418976857694372449592608937049708544802738908141579214762800053688997703578544378258816659948722358936114876294212669636938140852113355184093574993157028520629938801944444409559320552741450089054792837965488892815842746951608926345421128997364239754100184488955499696406636727396205917007709178648718731176668489040809091339256628834783087438573404162475496556880387409939399602903493887985338347968423928203112213575673828928869726467041492527378195549927661959881243851018656010611742182266428467633676775583673384860568142049,50554603008080992798106509717453266375242394976321139665057317576644871153539,27455545307230861354279129046740037178228170510139581101224662516580232068976399537865512956687757404122988005149329293611658518629114781478332876528602720539258014760025453647544591622262676060521113158568656250471926484432514558255525474025787339911695588736460335927173137412966589630364665939854281100882530454948729589747997654978544103859405374269584959996507714016403000510226827627329435543293402253374385698901430123441098197563600812057898790301320244092020207765494440881969301079787343793984671541431027896297894370470269240646888271870436125593884840982608310038398458939273650209636727885736620723717207
23670094449800235266365786891588019413793516728839703963655473397544991245221921577627631808142412949519622571069221515027409864813099348719703032000817137859387087464403178909303464809498971001465488329739874252834855083203364309170322618295173898811809434568871814069305889282027542820573304946978250139097478692593335509127656326778069030462198905862219489202126254726821168933674522047133753428463193076551191021975550725627601932747723241071718142585554718859182802877413163646583306077905991786256641501686597612970461137813416670443639151400221761851489848812274269979974501040112290679067567988683102494743421,42405068135629200729684086934546420082945665426078154543034132961266292551879,15207699565186875653222580233661346683579251046137413342811210898993519093113321130415141982760247627894066770148339341303386441325747809849235724828233043499585416259928343519582906313603670386109615677583868661044762672525463037407936854029851194863675570271612119316893803366418952287729002469360712636258144914020808837704513770510230347491484021921526974961396764894298668718049944802943482611039312162697757546832996136463302415278951418836671999883655959455832582090749509641334764929310578842578013698614722863421737862792293754981649526325212817037439672887619853368528502189376846887465141940310954457290034
22394714883857997265929503286431201117248704638759261324014182409554994231669196134876373448804443894266493658894637264513025517140787173971205867733979757839625443411368770216005903052248283315893257190163417155364666393753933593149437995564016083349709850775967167737540655100050509146020240712169717527096311837049147904169278838504847193507941141992253100724878400587908219063303716550023950997162909468779084399349020062333774290299380049520221752714740244455340610248262390824158566345377883771167185045686170693143442003830368966610087155746094183501681151690750508567816934418341801050421946632389043819345301,80240441164441771955018799232117901325439038321180566419291290653968365106183,2256497273119824358981340626831576083599898442587860365339944274860076112067133584549388627024861567412655357041356362483135062805556212715810317494701443856873817664367988085897969114072248531832867146274091277340173945268657554654583227935021792811717399162989222844382642356398209804090105938397404378374462319880343763309317073030225937008698463151308516342826213066813277521122313349728987654769980116411297425379739140853443265913862616837983099637635963328933106543118512378403355691956765133963854115545729715744857612190705696045249100665537306496963053828396905935623837182598436409623704299033446730913316
18415478505431367758973610917530473224585749535523270471929350687492323617126816327225373503888303034325719719889657740083838278244006554401441080058722308913175919861518527955798437423146387793928679079888776270545199747655614096622911587564451029736940691737431988973540529777466247249503352452711059632170503153209726892426399914097235400234847447210599364516967968312117299545438560247863068926864077077936749902167174117484540856477300444909835144346246113360702036510628022999485359254067618128398601171246297513193519380821809716690872509905690589781372023786623969428059884713280344464292161174450180199750299,65982805639343164403394088257776611165710317880026028677531313344051066854007,5172640435693526343065319988943569056502667907854699159430939561307640265316024979422708392060786437658807694924036011061080520665690898612775186706599806222749806113329485116093818129513667708910732577046883810976532862673245789315432494722485717990589210378775194705989313015620499757885288195131966556742981246642421244412698767393526915890808840029448316063221369311271602793179314394246387949452807218923959402215020075056054128184297166090163259908918538416781255578483040184395180339451769538140583817956353628870844119386402579779680957340067274198746000405983295280937188453188595369593163161284568788837634
23009743425403334853321072417731679100734913628290337555384897789888494040784048185666811774589120798349611621567818799245178770812779225702229199337303610718821571673451370615701846431744495570932616043046936792783331871062358096461836559759863578134269392579118596675434253698294316694150865596630906386961513703865763374495410341683079742305496013201175643700390508491792725926416247959803459918261038124640538183638521778798749208681670171387169707295270174495159286571466549685867421034933193096342543202118294009788820308707617919825090357819227323416202830274850210993921597992781478266060410742866757642257497,644094478984145674555426438439490441241007646585388082024509339144149372281,6178540224246067581536116784586815083807630001748403084210220498760436607636252521615431980851185153505985034997572346401370783649146352784298859703339589010591681719943443653475009374687795307210053076895219974262341025104415547326828810804778689681588890667249911261169516095910847514944115396331831423224702743296328617504766998179266633762844185621023544374286506119910083226504738970287838662615224500982167132194841709196473974628508660569528172139375040934797735976687710476348763358526587356820100937951318243013961279858801952930972101662627842028679659684094049603138463283652830252871713354443701806381736
20843525898859895811267808324746249350886275368994925709557222824197237482373882592175160084240115372795863814309166527080057025122546792068955046702716476036421885477347615566850151650354286021517891700797698002862432288562403812297332581812656215927339322910118459789004691889200743293805424259894127273886983244490249076036363312220585882268237555482152404324000987638862075248229731052383954591582386647386538575761309998542022266329575222366753319424760003958065654121231830297084243835373663748286246966727876042007028612976482625459506673386734284743947789458375548534789810431477921434554937614402102879478731,18670629680046866672519752342201082098734332697610564253355558266456067702319,1437810863967744941289012593361318908688453462899258560695433650701470235317511193666931081140352393160844617772148684250393052600779298372999341181929944791566797082977259356848639629012890624299439299004825572536512920543937642968999942700978242902390612374746492933588934642285829695565492465300063247644000431802328455094919780809911097013551927102625766864584251529639537665587089005366722706714832278599931394481213253092522288920936209193059091736508157404976196948159750157210847131975086080501923917007420196883735571135334577993468041230985689338464321423185038211635746017490939655453084885524076987376111
29506188772455558920356453202285678354352440858698657357624815267266924814109802613580361519140391100484767895195458395623002333372564175783018047143886445475519551875491794010268988016609581782343094620095459127914376277685505569869363840161797269618613383896618155693107901661706760384527545141832233264226393579153297492325451011277014283545037181409825653797988126250546062147041221932145514085464277805914795194900826264333108856937736145368636554077682387021208761562898132093178018343267131257724974605905066474701949110269494009453347064315349791878033775338563161237681578292095112599895382794572094879592017,105720908547475184016498470672283971976502424283926851378215846872683490673793,10900137390267569397144295324494553027765347110118449736577864471645985500598848550446406604038610519824637803026876673548111434452865301472376723055047320772250599830787206338275151552228571100614650325530525540120612782528581380670877943647756827045991362988807703452425939214970816936594586276291419867992871838917764937409903554151491430969114944452353876000785769910575991426432238054514295932473798671485897904906687143934558426396024097339686989357026153711939717214582028888905020093448542919880564684894286004848691804182335098832720690612114826498743527804412426327904257716279103008102411810026051289082502
24551532166946879346892357988598693788137440661776389955658039480775551493639547957415336921081996633962762988771814055758319504923124836992301211939669622415266037876289267740496434512189949139011465399005678752849381946532800971698861333155054184370872474389350772267340616029528676615980287614562022080540963697277907326409376800909296523615554328729160414586286954948942004330875594934206318230377048424031645117628539699468514165786658684810399367305372800864922373138445793741038365918997159517458940049640370551983370126003429392990385545727178989158737634056999651599451946958777493046259288538472189791525593,5498020912957642111618393763874730574467589049211782977722125785771698222897,14782276745377314092982645106807514384707572140735092502034128380291112305607213034176016767794941663430383337636495272294362287699587343945398076683883204373050830575528132100932867062886496584404884682190796724092651198432846182344046922767388393060904584025085029505686962340321891687200487512622915630829128087214751442944381106732721876996657664100200317409995147207065029852148974683868585332128088951351208309661460245854469221938998458802942166523720925997861622905589330227522673243188037026877103436041273839948679359371602668111623928688202117343814365630768698255330035138913706726738042647939057151381600
18942302876822573060816485956874955721049036395207405812867808842099207337765227208296530574018058950317579606565945364466932279168220437879717092063887888877965006309659595605042829460048361947968961978816239180478553988429325605227807886865774790997679614773207124896783115347734167680029027021462451982299418004338785051049198408674249012753998854087282074403199375034149983028325234115464172293762099552682508502736494634966853767968207611503250744362097656846214285603383236369421472229618103152499802266865241184231069004975330062974649223819343710050074780110685460067861534177978147284307295932506771164293273,67870421543177686144175031168451429672658994955024745695198757446650438249527,12909442665044100802922993081386334975984407794509878470631651903521104117190893281767555315676807557176836931062979359329888151463217834350785590058570211900379145806263690297954758457680692728902386353572220343078039766776312065857331138093152045521442862285778861068968833904210109852264576312456675152484331045490717159294972973761973723042097835763593194249410748575887186618538076949651673692244644632900597075874981444141219669392801032708033345690703909741823355462166246149221687494967552671227975193393195172112399034095054265798037793263555687620380468451909551105495594800869297500318207296837183872721233
26432309384957113736165012393767953938761606724257428933497881025297835769667086755106619584474393029674386977517547912881258146396303666433908116969885660664674713715088114348700174582945048406984290565787435061003473672032879991424755347195404854647977179027668349899190213190473683451440496328964443890675886618495060710055138443961064970405613743029864993569007471600314423032574270030781404606072975288866568476682306140585891232250259735638709746988782536189190331895161484951424017364207255526026414177664022175133381478708799535122411974517464211864377126601019567957700086603853865023933699458015478695169637,11838396788279367819670226608749077887269220954888895953218289686582925049441,6181445096194132915890727715459064197779957032824892705633124057522691093344411380710917399972689159299819962357372422172100345471381548497980467442378660830273155240572153810567179585580382664280580290673300106711342757102900973843187692936934134348185350318338855938108123691024280996975861648714843727400331953862408960228729230678274750316206212561188538741680200272311062180823360967078412193772555911944765245192367127044716889950900926409442916710399473332370750345102515410558037376089660521015628034249411886571494057782257596746015272558676004131796330254813005726634916397769591213207005706987797209397123
19483058488074559977465175170891807339350115506059300525462281220471701165466159630205483180155571985718483565999073718433653762466822915805873909429327403781413886989159492897193620453408382491204741400780130187330855807159952338017940162530591958049839819099553857972225154453914820406323957136508168479402128129947773844679929824034758838434094089073331298653488084767115088337197339258939133154025387215249617180044468632931909640877169451480840307673764866756172563652558870818676160110013734178778529610176959861468682755835170747212477303825714118065872035980627144209116884684537586064910970043442212471634117,8725994148749828277607526834596029767144999825044702166960945903886546372329,7914433889013311396296413237646464916527786449567493134552606211058503630958466384471200909759379272833109629878340207469475301202059191277186116012953564111854662056871297120231069654095130700625067470780360249828119407090637002908410799910489040551365397596553120632904940126932924692082136402224636958817861712544356595481098975993250537557195052088063009786852023235692381730762989945116478649336576969246742699873767692620186612925499481041135379924824531891082210196610543346031331627720386407071903109658263998462333155264431465759643298941850410073515475966490808235501031935748072921138973028930216227267632
26261065861183567473272631911079072124204375173910571150059370027298090210725720978122809454366276426311324044182163554822839375808422747936319675059849372664858418686656123131077425025892208701893343952030317467977903649355827571644313871944435261159678315500803301845893176748349659297381127858701022780007290136745788925868899717340393595731349928441528038774122231522380591462596539989154435708888163698746301173520887731754919016979846061496724041779775864456074413892881252161931770269783354138917439071442299595789031110688557868199694097946211585585784729174458871391508196812496806047889407355418585040388649,94093607401480681836337481859243498671122862391985120115338730565247081255571,13884028831257680359297383056560827211625495685581440469299782017677821913308599270774693960025831573795484222176287980020224091478866094994351521564162731618165993987424388913086941829184044943075094068408143988722529855236557574477117309718939332341509860073671449646470832426896436428853408425612687993513734621674468832105416130217279473532435465867841787365042632377868764657741175385226695325567227638673394644326787682890896545926839082917489664784669809079221841154561519364125027523257459824702771006753594197412817204775707532047839691283556029797362055398181279178035196923824419859203691180755887440666557
22997537911623145923486654445346686586081508987829609451898637590217511744040807398023722112343189112958878734581715636763517893987800297783009424952608038753199296777452539020306182715620872130886120989966112765655042113174060516894139996518756387652475562945980174971016144184758906566772333322866096523591859431520973488893623517909104635477479105159018144793895706858446570270502526909126550653099693570848933040471031393260311867134220820723323338685244512224910211142581203969375788900115554896112903502901269655145908834260656767116584731040892970519692616559562255096783351477935743243242308418542563775398539,82400360857227210771221348603898348761415574375504273415174478585353259881869,1058355313174823898857027533604037726618563184707581968068503317006479387063520306862297182647277835536997247979920110670898953007522558392871103979731648511495054223806118106812040399343220122365174167216806397072156605764849394112774901224575636012772521988649175933704043684613311407931883579378785604152466683706842364476249282150030893764721450015176065407852731149233713024598789937596117344082865143617079559785606862695844343977042808075722702695853031376672246032048698124643124754674895508234648047854786109510849829852456964151946458015087739076395454646998715454827241910679981342310932486049333455323341
19889286858409119449589189320086979394110773341127321969930685520441735246027301549965173100126782638190778371626275064492420818233478257869470038630161240470891152245214088162655879478053058000901734850649637593252932438744568797692018256820165696190930506153368357011544048138023032454922109609153761498106710761838938472386590314958651082838220108182650397407954753098631820444159274161382070708320752628035572364758048007271307466288617822940955522737519804149388403527483232216670190121709965715939420899420922443655647152666857409532519174395576170521496158842297730861190935771102903883854130870224350334931473,71263472664937433410771247393476358769430614234597194451690115819691543911337,2049897697094172690662575312893327613877149214982375969024533607342227655488270988528347976042590366753883274125802158051360272852172460733261924857764828457591303995507909356977257581904896210215757552275427544129076106810903227702362131504948015468090859708294539577679147102170413536999181918437641749384010622513126385632181412330767983266824843933416915872508916489235366586633856823228258005426111531589316816363744856939303024950824932070873359188938386733645101509926293535249524543450840106648618253575889327286725463269767140296904715270932061305759632911926004428814889603725737127596295668254772232220755
